track,arm,seed,emb_dim,norm_type,message_relu,runtime_s,gpu_mem_mb,node,git_sha,normalize_nodes,stage,readout,dim,auc,auc_ci_lo,auc_ci_hi,auprc,acc,bal_acc,sens,spec,ppv,npv,f1,mcc,brier,calib_slope,calib_intercept,retention_ratio,fc_recon_r2,frac_edges_r2_gt_0p5,site_f1,age_r2,sex_r2,motion_r2,meanfc_r2,totalfc_r2,auc_loso,fold_auc_sd
T1,B,20260821,32,none,False,102.8,7809.9,node11.cognition.gla.alces.network,3047cf7,True,S6,roi_flatten,2880,0.5915038868946685,0.5565090007365102,0.6275868331742176,0.5574541465681226,0.5639412997903563,0.5616551784888457,0.512087912087912,0.6112224448897795,0.5456674473067916,0.5787476280834914,0.528344671201814,0.12386148456958772,0.28388196095345375,0.06499381360552205,-0.07109986913075735,0.368860244835637,0.3969235148192192,0.14357053682896379,0.3042878666977923,0.05104366602430954,-0.09363429794988942,0.13844512584242807,0.8566587897942171,0.8844813879309075,0.5907903719526966,0.034991249279152654
T1,B,20260821,32,none,False,25.2,,node11.cognition.gla.alces.network,3047cf7,False,S0,node_flat,8370,0.6314651280583145,0.597525728015584,0.665684625177847,0.590681555510143,0.6048218029350105,0.6004426435288159,0.5054945054945055,0.6953907815631263,0.6020942408376964,0.6066433566433567,0.5495818399044206,0.20477380738195428,0.23846771422097593,0.7923300393867044,-0.02424565284504209,0.529947535220645,0.18916729065340196,0.0,0.658205179053744,0.3070420308796047,0.03171101123658149,0.2407413547897882,0.44872208152512405,0.4434555634438505,0.6101389592371557,0.02105337576431553
T1,B,20260821,32,none,False,24.2,,node11.cognition.gla.alces.network,3047cf7,False,S1,node_flat,8370,0.7399942742628114,0.7090533179304922,0.7702034042502754,0.706380361349643,0.689727463312369,0.6878063819947587,0.6461538461538462,0.7294589178356713,0.6853146853146853,0.6933333333333334,0.665158371040724,0.37712733773029056,0.20735939254778657,0.7882194462479628,-0.009975253543334412,0.9674381031008371,0.7526597101649248,0.9907615480649189,0.6268020018453099,0.4920262969260256,0.06245236530577536,0.412502415568167,0.9834461179155897,0.9999843623168951,0.7301856460173093,0.024742399667451204
T1,B,20260821,32,none,False,102.8,7809.9,node11.cognition.gla.alces.network,3047cf7,False,S2,node_flat,2880,0.6342310995617608,0.6000723807489976,0.6686231443953025,0.5908116190326422,0.59958071278826,0.5964984914884714,0.5296703296703297,0.6633266533066132,0.589242053789731,0.6073394495412844,0.5578703703703703,0.19478099766650195,0.24130787598638614,0.11418925383298863,-0.08346070956415486,0.5410974104947309,-51.24191607682227,0.0,0.3803778850782919,-36.84255780744328,-5.584860159616423,-21.61502080050184,-1.1994781343508527,0.376844213699142,0.6305930542403488,0.028910833809155448
T1,B,20260821,32,none,False,102.8,7809.9,node11.cognition.gla.alces.network,3047cf7,False,S3,node_flat,2880,0.6425025875927679,0.6066675573159432,0.6772975075280508,0.5884764442608528,0.6090146750524109,0.6062917042876963,0.5472527472527473,0.6653306613226453,0.5985576923076923,0.6171003717472119,0.5717566016073479,0.21411521744976902,0.24130531692286478,0.45982201614627294,-0.02957042881585087,0.5744405088462183,0.6074188751581853,0.7940074906367042,0.41941809184037043,0.23708514325807095,0.03556167466254212,0.2522036400092851,0.9883675241870691,0.9924364465404959,0.637873549296395,0.057564388397320636
T1,B,20260821,32,none,False,102.8,7809.9,node11.cognition.gla.alces.network,3047cf7,False,S5,global_add_pool,32,0.4821599242440926,0.4458525100504167,0.5179869600014665,0.46564391053753823,0.5041928721174004,0.49339778458014927,0.25934065934065936,0.7274549098196392,0.4645669291338583,0.5185714285714286,0.3328631875881523,-0.014921407089290326,0.25491348181753415,-0.23298506525019289,-0.11289507730954704,-0.07191492006001039,0.351785370587776,0.04744069912609238,0.09707317284750794,0.01980437631050469,0.004682997171229553,0.1082138959440817,0.9809039145623941,0.9790232599317146,0.4530291351934638,0.035935893653752535
T1,B,20260821,32,none,False,102.8,7809.9,node11.cognition.gla.alces.network,3047cf7,False,S6,roi_flatten,2880,0.6425025875927679,0.6066675573159432,0.6772975075280508,0.5884764442608528,0.6090146750524109,0.6062917042876963,0.5472527472527473,0.6653306613226453,0.5985576923076923,0.6171003717472119,0.5717566016073479,0.21411521744976902,0.24130531692286478,0.45982201614627294,-0.02957042881585087,0.5744405088462183,0.6074188751581853,0.7940074906367042,0.41941809184037043,0.23708514325807095,0.03556167466254212,0.2522036400092851,0.9883675241870691,0.9924364465404959,0.637873549296395,0.057564388397320636
T1,B,20260822,32,none,False,25.2,,node11.cognition.gla.alces.network,3047cf7,True,S0,node_flat,8370,0.6314651280583145,0.597525728015584,0.665684625177847,0.590681555510143,0.6048218029350105,0.6004426435288159,0.5054945054945055,0.6953907815631263,0.6020942408376964,0.6066433566433567,0.5495818399044206,0.20477380738195428,0.23846771422097593,0.7923300393867044,-0.02424565284504209,0.529947535220645,0.18916729065340196,0.0,0.658205179053744,0.3070420308796047,0.03171101123658149,0.2407413547897882,0.44872208152512405,0.4434555634438505,0.6101389592371557,0.02105337576431553
T1,B,20260822,32,none,False,24.2,,node11.cognition.gla.alces.network,3047cf7,True,S1,node_flat,8370,0.7399942742628114,0.7090533179304922,0.7702034042502754,0.706380361349643,0.689727463312369,0.6878063819947587,0.6461538461538462,0.7294589178356713,0.6853146853146853,0.6933333333333334,0.665158371040724,0.37712733773029056,0.20735939254778657,0.7882194462479628,-0.009975253543334412,0.9674381031008371,0.7526597101649248,0.9907615480649189,0.6268020018453099,0.4920262969260256,0.06245236530577536,0.412502415568167,0.9834461179155897,0.9999843623168951,0.7301856460173093,0.024742399667451204
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,True,S2,node_flat,2880,0.6431632495760752,0.6065991596112302,0.677087470979991,0.5914116440327711,0.6194968553459119,0.616796229822282,0.5582417582417583,0.6753507014028056,0.6105769230769231,0.6263940520446096,0.5832376578645235,0.23527565310292856,0.23787104795713387,0.594119007866007,-0.05394138023572678,0.5771036956155065,-2.380794560200741,0.026466916354556804,0.40879013465496444,0.2559344691954165,-4.180765099252635,-4.1979032943170145,0.8122216162500521,0.9440360224555099,0.6400625426677531,0.03810111200145414
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,True,S3,node_flat,2880,0.6382259023541589,0.6024133627958798,0.6722022826167706,0.5893074108796572,0.6132075471698113,0.6115593825012662,0.5758241758241758,0.6472945891783567,0.5981735159817352,0.625968992248062,0.5867861142217246,0.22363005079998155,0.24160287938492556,0.5194896290924951,-0.043488483560518404,0.5572008131596935,0.5995642921612112,0.7757802746566792,0.4132693983302873,0.2536033938006481,0.039455270831678435,0.2505155338751577,0.986123175346754,0.9916464195310523,0.6130722984430399,0.04421062005022036
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,True,S4,node_flat,2880,0.6011187209584002,0.5664172705283723,0.6362016740484224,0.5754898563238235,0.5765199161425576,0.5726133585853025,0.4879120879120879,0.657314629258517,0.5648854961832062,0.5846702317290553,0.5235849056603774,0.14737532832451275,0.24335818818387012,0.5945399564226351,-0.027865950160387825,0.40761848961800984,0.4135592036180055,0.14731585518102372,0.28827809007597177,0.10722436413783398,-0.07510957971661458,0.16077810422245864,0.8461680710516026,0.8832296379819554,0.5892840626307561,0.02633089246679234
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,True,S5,global_add_pool,32,0.5220506947961858,0.4854557169671372,0.5581850780370925,0.49033525777393655,0.5283018867924528,0.5238080556717831,0.42637362637362636,0.6212424849699398,0.5065274151436031,0.542907180385289,0.4630071599045346,0.04851683424264086,0.25616990535400724,0.18306116315509668,-0.07439469410458505,0.08888829706960698,0.3224973803582265,0.015730337078651686,0.11495291638968161,0.028531219952895648,-0.0009877316992255025,0.1276582815461379,0.828669316187927,0.8688660545060454,0.5208967385320091,0.0320933415778972
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,True,S6,roi_flatten,2880,0.6011187209584002,0.5664172705283723,0.6362016740484224,0.5754898563238235,0.5765199161425576,0.5726133585853025,0.4879120879120879,0.657314629258517,0.5648854961832062,0.5846702317290553,0.5235849056603774,0.14737532832451275,0.24335818818387012,0.5945399564226351,-0.027865950160387825,0.40761848961800984,0.4135592036180055,0.14731585518102372,0.28827809007597177,0.10722436413783398,-0.07510957971661458,0.16077810422245864,0.8461680710516026,0.8832296379819554,0.5892840626307561,0.02633089246679234
T1,B,20260822,32,none,False,25.2,,node11.cognition.gla.alces.network,3047cf7,False,S0,node_flat,8370,0.6314651280583145,0.597525728015584,0.665684625177847,0.590681555510143,0.6048218029350105,0.6004426435288159,0.5054945054945055,0.6953907815631263,0.6020942408376964,0.6066433566433567,0.5495818399044206,0.20477380738195428,0.23846771422097593,0.7923300393867044,-0.02424565284504209,0.529947535220645,0.18916729065340196,0.0,0.658205179053744,0.3070420308796047,0.03171101123658149,0.2407413547897882,0.44872208152512405,0.4434555634438505,0.6101389592371557,0.02105337576431553
T1,B,20260822,32,none,False,24.2,,node11.cognition.gla.alces.network,3047cf7,False,S1,node_flat,8370,0.7399942742628114,0.7090533179304922,0.7702034042502754,0.706380361349643,0.689727463312369,0.6878063819947587,0.6461538461538462,0.7294589178356713,0.6853146853146853,0.6933333333333334,0.665158371040724,0.37712733773029056,0.20735939254778657,0.7882194462479628,-0.009975253543334412,0.9674381031008371,0.7526597101649248,0.9907615480649189,0.6268020018453099,0.4920262969260256,0.06245236530577536,0.412502415568167,0.9834461179155897,0.9999843623168951,0.7301856460173093,0.024742399667451204
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,False,S2,node_flat,2880,0.6431632495760752,0.6065991596112302,0.677087470979991,0.5914116440327711,0.6194968553459119,0.616796229822282,0.5582417582417583,0.6753507014028056,0.6105769230769231,0.6263940520446096,0.5832376578645235,0.23527565310292856,0.23787104795713387,0.594119007866007,-0.05394138023572678,0.5771036956155065,-2.380794560200741,0.026466916354556804,0.40879013465496444,0.2559344691954165,-4.180765099252635,-4.1979032943170145,0.8122216162500521,0.9440360224555099,0.6400625426677531,0.03810111200145414
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,False,S3,node_flat,2880,0.6382259023541589,0.6024133627958798,0.6722022826167706,0.5893074108796572,0.6132075471698113,0.6115593825012662,0.5758241758241758,0.6472945891783567,0.5981735159817352,0.625968992248062,0.5867861142217246,0.22363005079998155,0.24160287938492556,0.5194896290924951,-0.043488483560518404,0.5572008131596935,0.5995642921612112,0.7757802746566792,0.4132693983302873,0.2536033938006481,0.039455270831678435,0.2505155338751577,0.986123175346754,0.9916464195310523,0.6130722984430399,0.04421062005022036
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,False,S5,global_add_pool,32,0.5431566429562422,0.5077245333441814,0.5800156387416127,0.49983742405022075,0.5220125786163522,0.5176022374419168,0.421978021978022,0.6132264529058116,0.4987012987012987,0.5377855887521968,0.45714285714285713,0.03583994577208296,0.2527696157843181,0.28307703502243436,-0.06672009668572002,0.17396823705913184,0.35718570211898476,0.05917602996254682,0.081106857406431,0.02325376840134441,0.0016059293994046264,0.13376856172968488,0.9795578060740173,0.9819889858413987,0.5222466911845669,0.036418969280868595
T1,B,20260822,32,none,False,102.9,7809.9,node11.cognition.gla.alces.network,3047cf7,False,S6,roi_flatten,2880,0.6382259023541589,0.6024133627958798,0.6722022826167706,0.5893074108796572,0.6132075471698113,0.6115593825012662,0.5758241758241758,0.6472945891783567,0.5981735159817352,0.625968992248062,0.5867861142217246,0.22363005079998155,0.24160287938492556,0.5194896290924951,-0.043488483560518404,0.5572008131596935,0.5995642921612112,0.7757802746566792,0.4132693983302873,0.2536033938006481,0.039455270831678435,0.2505155338751577,0.986123175346754,0.9916464195310523,0.6130722984430399,0.04421062005022036
T1,B,20260818,64,bn,True,25.2,,node11.cognition.gla.alces.network,3047cf7,True,S0,node_flat,8370,0.6314651280583145,0.597525728015584,0.665684625177847,0.590681555510143,0.6048218029350105,0.6004426435288159,0.5054945054945055,0.6953907815631263,0.6020942408376964,0.6066433566433567,0.5495818399044206,0.20477380738195428,0.23846771422097593,0.7923300393867044,-0.02424565284504209,0.529947535220645,0.18916729065340196,0.0,0.658205179053744,0.3070420308796047,0.03171101123658149,0.2407413547897882,0.44872208152512405,0.4434555634438505,0.6101389592371557,0.02105337576431553
T1,B,20260818,64,bn,True,24.2,,node11.cognition.gla.alces.network,3047cf7,True,S1,node_flat,8370,0.7399942742628114,0.7090533179304922,0.7702034042502754,0.706380361349643,0.689727463312369,0.6878063819947587,0.6461538461538462,0.7294589178356713,0.6853146853146853,0.6933333333333334,0.665158371040724,0.37712733773029056,0.20735939254778657,0.7882194462479628,-0.009975253543334412,0.9674381031008371,0.7526597101649248,0.9907615480649189,0.6268020018453099,0.4920262969260256,0.06245236530577536,0.412502415568167,0.9834461179155897,0.9999843623168951,0.7301856460173093,0.024742399667451204
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S2,node_flat,5760,0.6613975203153561,0.6250231986144203,0.6951320832016317,0.6156303549459984,0.6205450733752621,0.6182827192847233,0.5692307692307692,0.6673346693386774,0.6094117647058823,0.6294896030245747,0.5886363636363636,0.23773053407586542,0.23130219973710234,0.7365850771692269,-0.025925618719454417,0.6506076504478597,0.5913094993595213,0.7942571785268414,0.43844640237288995,0.34312285093697414,-0.03861502143012774,0.3742479268611879,0.9684680112379573,0.978187693274581,0.6516990024004052,0.04300359347167259
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S3,node_flat,5760,0.6321962606531745,0.5946905263713683,0.6673031452307417,0.5803046570854664,0.5974842767295597,0.5962386311083705,0.5692307692307692,0.6232464929859719,0.5794183445190156,0.6134122287968442,0.5742793791574279,0.19265383677342449,0.25905940863893795,0.23653841043213286,-0.06354014681577128,0.5328947952453237,0.510603097834113,0.5463171036204744,0.3200953444545933,0.20540332460721689,-0.04966740512854284,0.28852108983010005,0.9472734412793917,0.946602945252645,0.6220088528705764,0.06306533966860713
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S4,node_flat,5760,0.6335792464048977,0.5986970004161362,0.6690832069953871,0.5967288736532784,0.5870020964360587,0.5849589288467043,0.5406593406593406,0.6292585170340681,0.5707656612529002,0.6003824091778203,0.5553047404063205,0.1705318547250005,0.25066227620552667,0.3996082140890497,-0.04166222142232717,0.5384697328823669,0.5348029240154545,0.6451935081148564,0.3182548022611759,0.23358637982153074,-0.0630626133249017,0.2683907765518121,0.9332827477628414,0.9336172455164324,0.626245898390187,0.04140241247996816
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S5,global_add_pool,64,0.5127133387654429,0.475005924733057,0.5492210357778137,0.4915816893103827,0.49580712788259956,0.49187385760532054,0.4065934065934066,0.5771543086172345,0.4671717171717172,0.5161290322580645,0.43478260869565216,-0.016474251911272105,0.2584901847320816,0.19400308488801082,-0.0732920708549788,0.05124859073033425,0.3459898772331835,0.039700374531835204,0.14896830342785822,0.05510695385389763,1.629836152439168e-05,0.1472670793446117,0.8948864546376055,0.9052106563513487,0.5402188993371357,0.023083708876427262
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S6,roi_flatten,5760,0.6335792464048977,0.5986970004161362,0.6690832069953871,0.5967288736532784,0.5870020964360587,0.5849589288467043,0.5406593406593406,0.6292585170340681,0.5707656612529002,0.6003824091778203,0.5553047404063205,0.1705318547250005,0.25066227620552667,0.3996082140890497,-0.04166222142232717,0.5384697328823669,0.5348029240154545,0.6451935081148564,0.3182548022611759,0.23358637982153074,-0.0630626133249017,0.2683907765518121,0.9332827477628414,0.9336172455164324,0.626245898390187,0.04140241247996816
T1,B,20260818,64,bn,True,25.2,,node11.cognition.gla.alces.network,3047cf7,False,S0,node_flat,8370,0.6314651280583145,0.597525728015584,0.665684625177847,0.590681555510143,0.6048218029350105,0.6004426435288159,0.5054945054945055,0.6953907815631263,0.6020942408376964,0.6066433566433567,0.5495818399044206,0.20477380738195428,0.23846771422097593,0.7923300393867044,-0.02424565284504209,0.529947535220645,0.18916729065340196,0.0,0.658205179053744,0.3070420308796047,0.03171101123658149,0.2407413547897882,0.44872208152512405,0.4434555634438505,0.6101389592371557,0.02105337576431553
T1,B,20260818,64,bn,True,24.2,,node11.cognition.gla.alces.network,3047cf7,False,S1,node_flat,8370,0.7399942742628114,0.7090533179304922,0.7702034042502754,0.706380361349643,0.689727463312369,0.6878063819947587,0.6461538461538462,0.7294589178356713,0.6853146853146853,0.6933333333333334,0.665158371040724,0.37712733773029056,0.20735939254778657,0.7882194462479628,-0.009975253543334412,0.9674381031008371,0.7526597101649248,0.9907615480649189,0.6268020018453099,0.4920262969260256,0.06245236530577536,0.412502415568167,0.9834461179155897,0.9999843623168951,0.7301856460173093,0.024742399667451204
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,False,S2,node_flat,5760,0.6613975203153561,0.6250231986144203,0.6951320832016317,0.6156303549459984,0.6205450733752621,0.6182827192847233,0.5692307692307692,0.6673346693386774,0.6094117647058823,0.6294896030245747,0.5886363636363636,0.23773053407586542,0.23130219973710234,0.7365850771692269,-0.025925618719454417,0.6506076504478597,0.5913094993595213,0.7942571785268414,0.43844640237288995,0.34312285093697414,-0.03861502143012774,0.3742479268611879,0.9684680112379573,0.978187693274581,0.6516990024004052,0.04300359347167259
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,False,S3,node_flat,5760,0.6321962606531745,0.5946905263713683,0.6673031452307417,0.5803046570854664,0.5974842767295597,0.5962386311083705,0.5692307692307692,0.6232464929859719,0.5794183445190156,0.6134122287968442,0.5742793791574279,0.19265383677342449,0.25905940863893795,0.23653841043213286,-0.06354014681577128,0.5328947952453237,0.510603097834113,0.5463171036204744,0.3200953444545933,0.20540332460721689,-0.04966740512854284,0.28852108983010005,0.9472734412793917,0.946602945252645,0.6220088528705764,0.06306533966860713
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,False,S5,global_add_pool,64,0.5349380078838997,0.4980961205008046,0.5705999818480261,0.49512248411492105,0.519916142557652,0.5180206566980115,0.47692307692307695,0.5591182364729459,0.4965675057208238,0.539651837524178,0.48654708520179374,0.03613021866652941,0.263078498436363,0.18304467801685456,-0.07502089395263052,0.14083819364918726,0.34121370942350093,0.04094881398252185,0.14192075885154148,0.03070159032357289,-0.004830524843486561,0.16398979998420682,0.927056720171941,0.9229634719719921,0.5503886894668458,0.030346236027288604
T1,B,20260818,64,bn,True,147.1,7812.3,node11.cognition.gla.alces.network,3047cf7,False,S6,roi_flatten,5760,0.6321962606531745,0.5946905263713683,0.6673031452307417,0.5803046570854664,0.5974842767295597,0.5962386311083705,0.5692307692307692,0.6232464929859719,0.5794183445190156,0.6134122287968442,0.5742793791574279,0.19265383677342449,0.25905940863893795,0.23653841043213286,-0.06354014681577128,0.5328947952453237,0.510603097834113,0.5463171036204744,0.3200953444545933,0.20540332460721689,-0.04966740512854284,0.28852108983010005,0.9472734412793917,0.946602945252645,0.6220088528705764,0.06306533966860713
T1,B,20260819,64,bn,True,25.2,,node11.cognition.gla.alces.network,3047cf7,True,S0,node_flat,8370,0.6314651280583145,0.597525728015584,0.665684625177847,0.590681555510143,0.6048218029350105,0.6004426435288159,0.5054945054945055,0.6953907815631263,0.6020942408376964,0.6066433566433567,0.5495818399044206,0.20477380738195428,0.23846771422097593,0.7923300393867044,-0.02424565284504209,0.529947535220645,0.18916729065340196,0.0,0.658205179053744,0.3070420308796047,0.03171101123658149,0.2407413547897882,0.44872208152512405,0.4434555634438505,0.6101389592371557,0.02105337576431553
T1,B,20260819,64,bn,True,24.2,,node11.cognition.gla.alces.network,3047cf7,True,S1,node_flat,8370,0.7399942742628114,0.7090533179304922,0.7702034042502754,0.706380361349643,0.689727463312369,0.6878063819947587,0.6461538461538462,0.7294589178356713,0.6853146853146853,0.6933333333333334,0.665158371040724,0.37712733773029056,0.20735939254778657,0.7882194462479628,-0.009975253543334412,0.9674381031008371,0.7526597101649248,0.9907615480649189,0.6268020018453099,0.4920262969260256,0.06245236530577536,0.412502415568167,0.9834461179155897,0.9999843623168951,0.7301856460173093,0.024742399667451204
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S2,node_flat,5760,0.6605871082824991,0.6257738153522121,0.6931341361093485,0.6070721154221622,0.6289308176100629,0.6271708251668171,0.589010989010989,0.6653306613226453,0.6160919540229886,0.6396917148362236,0.6022471910112359,0.255061640522529,0.23547680263396323,0.5537658194903016,-0.03823304088546982,0.6473408080108658,0.6073843686075605,0.8212234706616729,0.44120075369934364,0.3413427828478155,-0.05729632243676863,0.3509516139833573,0.9766598720782103,0.9843793277397441,0.6487964940870752,0.043421448340978205
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S3,node_flat,5760,0.6081701865268999,0.5727277485414545,0.6411890079068382,0.5505809559349042,0.5828092243186582,0.5804664273602149,0.5296703296703297,0.6312625250501002,0.5670588235294117,0.5954631379962193,0.5477272727272727,0.16172545632362173,0.25112205796523146,0.33883662665466113,-0.05503650273253052,0.43604356973554526,0.5280027101646484,0.6242197253433208,0.3253316740517175,0.21775626425780448,-0.002756587312761294,0.2976054870757381,0.9631618625957546,0.9616157770212256,0.5985289259838358,0.04609863140623633
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S4,node_flat,5760,0.6164857186901274,0.5795278116629419,0.6513406914651885,0.5644363263783562,0.5922431865828093,0.59064722852298,0.5560439560439561,0.625250501002004,0.575,0.6070038910505836,0.5653631284916201,0.18164882770958812,0.24591659280146264,0.4645896040965327,-0.04389940512797615,0.4695642138716514,0.5346581287875054,0.6434456928838951,0.3166552087938261,0.21728289305163517,-0.05035779289929776,0.26694081643562917,0.9450925684444746,0.9473605389028539,0.620982624589839,0.03660283110974383
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S5,global_add_pool,64,0.47235570041181263,0.43650377713768806,0.5077600845849592,0.45630289196827495,0.48742138364779874,0.48046642736021494,0.32967032967032966,0.6312625250501002,0.4491017964071856,0.5080645161290323,0.38022813688212925,-0.040907088517850757,0.25797939048918206,-0.2201145398503639,-0.11408849598499923,-0.11143661171624632,0.3575115987690986,0.0431960049937578,0.14877057541738586,0.024041786433018464,-0.001490339287950393,0.15158665290844198,0.9223148093983401,0.9274747933169448,0.5075667819154793,0.026815453498085253
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,True,S6,roi_flatten,5760,0.6164857186901274,0.5795278116629419,0.6513406914651885,0.5644363263783562,0.5922431865828093,0.59064722852298,0.5560439560439561,0.625250501002004,0.575,0.6070038910505836,0.5653631284916201,0.18164882770958812,0.24591659280146264,0.4645896040965327,-0.04389940512797615,0.4695642138716514,0.5346581287875054,0.6434456928838951,0.3166552087938261,0.21728289305163517,-0.05035779289929776,0.26694081643562917,0.9450925684444746,0.9473605389028539,0.620982624589839,0.03660283110974383
T1,B,20260819,64,bn,True,25.2,,node11.cognition.gla.alces.network,3047cf7,False,S0,node_flat,8370,0.6314651280583145,0.597525728015584,0.665684625177847,0.590681555510143,0.6048218029350105,0.6004426435288159,0.5054945054945055,0.6953907815631263,0.6020942408376964,0.6066433566433567,0.5495818399044206,0.20477380738195428,0.23846771422097593,0.7923300393867044,-0.02424565284504209,0.529947535220645,0.18916729065340196,0.0,0.658205179053744,0.3070420308796047,0.03171101123658149,0.2407413547897882,0.44872208152512405,0.4434555634438505,0.6101389592371557,0.02105337576431553
T1,B,20260819,64,bn,True,24.2,,node11.cognition.gla.alces.network,3047cf7,False,S1,node_flat,8370,0.7399942742628114,0.7090533179304922,0.7702034042502754,0.706380361349643,0.689727463312369,0.6878063819947587,0.6461538461538462,0.7294589178356713,0.6853146853146853,0.6933333333333334,0.665158371040724,0.37712733773029056,0.20735939254778657,0.7882194462479628,-0.009975253543334412,0.9674381031008371,0.7526597101649248,0.9907615480649189,0.6268020018453099,0.4920262969260256,0.06245236530577536,0.412502415568167,0.9834461179155897,0.9999843623168951,0.7301856460173093,0.024742399667451204
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,False,S2,node_flat,5760,0.6605871082824991,0.6257738153522121,0.6931341361093485,0.6070721154221622,0.6289308176100629,0.6271708251668171,0.589010989010989,0.6653306613226453,0.6160919540229886,0.6396917148362236,0.6022471910112359,0.255061640522529,0.23547680263396323,0.5537658194903016,-0.03823304088546982,0.6473408080108658,0.6073843686075605,0.8212234706616729,0.44120075369934364,0.3413427828478155,-0.05729632243676863,0.3509516139833573,0.9766598720782103,0.9843793277397441,0.6487964940870752,0.043421448340978205
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,False,S3,node_flat,5760,0.6081701865268999,0.5727277485414545,0.6411890079068382,0.5505809559349042,0.5828092243186582,0.5804664273602149,0.5296703296703297,0.6312625250501002,0.5670588235294117,0.5954631379962193,0.5477272727272727,0.16172545632362173,0.25112205796523146,0.33883662665466113,-0.05503650273253052,0.43604356973554526,0.5280027101646484,0.6242197253433208,0.3253316740517175,0.21775626425780448,-0.002756587312761294,0.2976054870757381,0.9631618625957546,0.9616157770212256,0.5985289259838358,0.04609863140623633
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,False,S5,global_add_pool,64,0.47971107049263356,0.44489519540597267,0.5170697709259033,0.46076631676693325,0.5041928721174004,0.49126604858067785,0.210989010989011,0.7715430861723447,0.45714285714285713,0.5174731182795699,0.2887218045112782,-0.021057200074435442,0.2534273744365389,-0.3159045856134398,-0.11964546109435065,-0.08178646568483869,0.3582524827797132,0.04219725343320849,0.14891177530407967,0.019140796524092063,-0.0014274866651378115,0.1346958395706539,0.9491814366835333,0.9446656709364506,0.5070316457090004,0.01418470081882672
T1,B,20260819,64,bn,True,150.8,7812.3,node11.cognition.gla.alces.network,3047cf7,False,S6,roi_flatten,5760,0.6081701865268999,0.5727277485414545,0.6411890079068382,0.5505809559349042,0.5828092243186582,0.5804664273602149,0.5296703296703297,0.6312625250501002,0.5670588235294117,0.5954631379962193,0.5477272727272727,0.16172545632362173,0.25112205796523146,0.33883662665466113,-0.05503650273253052,0.43604356973554526,0.5280027101646484,0.6242197253433208,0.3253316740517175,0.21775626425780448,-0.002756587312761294,0.2976054870757381,0.9631618625957546,0.9616157770212256,0.5985289259838358,0.04609863140623633
T1,B,20260820,64,bn,True,25.2,,node11.cognition.gla.alces.network,3047cf7,True,S0,node_flat,8370,0.6314651280583145,0.597525728015584,0.665684625177847,0.590681555510143,0.6048218029350105,0.6004426435288159,0.5054945054945055,0.6953907815631263,0.6020942408376964,0.6066433566433567,0.5495818399044206,0.20477380738195428,0.23846771422097593,0.7923300393867044,-0.02424565284504209,0.529947535220645,0.18916729065340196,0.0,0.658205179053744,0.3070420308796047,0.03171101123658149,0.2407413547897882,0.44872208152512405,0.4434555634438505,0.6101389592371557,0.02105337576431553
