source,band,roi,cohen_d,hedges_g,mwu_p,fdr_q,fdr_sig,univar_auc,univar_auc_dev,mutual_info
M1,classical,12,0.1668783579534582,0.1667468541252837,0.030875733430031336,0.09953733149771986,False,0.540417097932128,0.040417097932128,0.011276564702193292
M1,classical,13,0.17495661537717325,0.17481874570390518,0.007409167978733146,0.03509605884663069,True,0.550137637913189,0.05013763791318904,0.0021302867718402396
M1,classical,14,0.21000557369679987,0.20984008467103407,0.004535267968220095,0.02721160780932057,True,0.5531414477306261,0.053141447730626123,0.02903662884080238
M1,classical,15,0.24882282557226443,0.24862674769553295,0.00020559691019546818,0.0044563995593763514,True,0.5694994384373142,0.06949943843731421,0.02693141281573741
M1,classical,16,0.08759746459514943,0.08752843586024388,0.221390554450151,0.3831759596252613,False,0.5228963421348191,0.02289634213481906,0.0020059489359769422
M1,classical,17,0.06585925076953983,0.06580735222677424,0.5073692452498313,0.6080972328618517,False,0.5124138386663437,0.012413838666343713,0.004560994312610589
M1,classical,18,0.08515378852732398,0.08508668546307865,0.26733862269492203,0.42965135790255327,False,0.5207690105485696,0.02076901054856961,0.0
M1,classical,19,0.09170684429533654,0.09163457727855535,0.24959965044507915,0.41017982237413075,False,0.5215574005153164,0.021557400515316405,0.011806064656552318
M1,classical,20,0.15687607444478127,0.15675245263670814,0.03352530436543892,0.10057591309631676,False,0.5398004800810413,0.03980048008104131,0.021684378411893634
M1,classical,21,0.20922238865091902,0.20905751679225004,0.00436442186005591,0.02721160780932057,True,0.5533704772181727,0.053370477218172674,0.0
M1,classical,22,0.013348724006687239,0.013338204917635476,0.8769823904525024,0.8868361251766878,False,0.497099693893281,0.002900306106718986,0.01284277015990809
M1,classical,23,0.08054062878317929,0.08047716099059996,0.4532650895775,0.5972607888547667,False,0.5140434715585016,0.014043471558501608,0.012513094594383656
M1,classical,24,0.006612394358367462,0.006607183645713114,0.5182784103989613,0.6080972328618517,False,0.4879032790856438,0.012096720914356207,0.010388979773727769
M1,classical,25,0.11645682958142022,0.11636505903013462,0.49732704075368395,0.6080972328618517,False,0.5127089343522209,0.012708934352220869,0.0
M1,classical,26,0.13140961226598852,0.13130605859202005,0.14709843390454602,0.32273062458347834,False,0.5271466008940959,0.02714660089409593,0.003697869550114863
M1,classical,27,0.23290901191847457,0.2327254744780345,0.001178131062120378,0.012583973300854338,True,0.5607390605386597,0.06073906053865974,0.0
M1,classical,28,0.07514058940163765,0.07508137695924078,0.21811976819136025,0.3831759596252613,False,0.5230593054240349,0.023059305424034893,0.006637470730097128
M1,classical,29,0.0010045899228283662,0.0010037982838032847,0.9534758565580002,0.9534758565580002,False,0.5010944966856791,0.0010944966856790694,0.01982710922495179
M1,classical,30,0.01951628839593361,0.01950090913005817,0.8686433050790034,0.8868361251766878,False,0.4969014952982889,0.00309850470171108,0.0
M1,classical,31,0.07373315680446318,0.07367505345000734,0.8505343352073591,0.8798631053869231,False,0.5035301371974719,0.003530137197471861,0.00022670467957874862
M1,classical,32,0.04331890366053959,0.043284767408640026,0.422432268725347,0.5674463311236004,False,0.5150212512937964,0.01502125129379639,0.0
M1,classical,33,0.0414603232173296,0.041427651567828155,0.48474086927568516,0.6059260865946065,False,0.513083309476095,0.01308330947609504,0.04664566785173552
M1,classical,34,-0.12611560704278119,-0.1260162251617388,0.02551726523062541,0.08832899502908796,False,0.4581822986632606,0.0418177013367394,0.0032177825428747475
M1,classical,35,-0.05141716597865477,-0.05137664811736347,0.23836550484752028,0.40477161200522316,False,0.4779228787244819,0.022077121275518086,0.0
M1,classical,36,0.16953090740632684,0.16939731331065597,0.01743258165129599,0.06537218119235995,False,0.5445132022286331,0.044513202228633086,0.024562248590594304
M1,classical,37,0.17167902967017742,0.17154374280676515,0.03528842168725852,0.10245025651139571,False,0.539412891717501,0.03941289171750095,0.026985341579116584
M1,classical,38,0.2076795361741837,0.20751588011730884,0.0030512604616200747,0.022884453462150563,True,0.5554669779118677,0.05546697791186772,0.014399563205933275
M1,classical,39,0.15671336659008328,0.15658987299938976,0.05561904496574746,0.14606143519206902,False,0.5358365081811975,0.035836508181197546,0.004117003621672
M1,classical,40,0.10003135035750596,0.09995252344627073,0.07664303692539098,0.18642900873743753,False,0.533149816115748,0.033149816115747965,0.0
M1,classical,41,0.18470347152221117,0.18455792111124017,0.03336882391788847,0.10057591309631676,False,0.5398357153868176,0.03983571538681763,0.024720759995260355
M1,classical,42,0.05542256325540706,0.05537888905268412,0.34658061416314834,0.5031008915271509,False,0.5176242595080269,0.01762425950802693,0.0
M1,classical,43,0.07592177326516013,0.07586194523264227,0.3712191105841989,0.5139956915781215,False,0.5167433768636174,0.016743376863617376,0.0
M1,classical,44,0.12857275925671935,0.12847144108551625,0.06788201076904654,0.16970502692261635,False,0.5341848532229294,0.03418485322292941,0.0
M1,classical,45,0.10023883390429719,0.10015984349144905,0.20902728509084567,0.3831759596252613,False,0.5235217688123499,0.023521768812349908,0.0
M1,classical,46,0.05317020995036203,0.053128310651740784,0.3344255377575035,0.49341472783893964,False,0.518073509656676,0.01807350965667598,0.0
M1,classical,47,0.0525841949622887,0.052542757456408254,0.3592598805481064,0.5052092070207747,False,0.517166200532934,0.01716620053293405,0.0
M1,classical,48,0.09852738378049385,0.09844974202810575,0.1841015762691004,0.36820315253820074,False,0.5248695192582968,0.024869519258296835,0.01941999101122982
M1,classical,49,0.05126775627070099,0.051227356147556226,0.4645361691092631,0.5972607888547667,False,0.5136955229139598,0.013695522913959812,0.0
M1,classical,50,0.08486085669561404,0.08479398446811552,0.1946507287931032,0.37273543811445287,False,0.5242837322997643,0.024283732299764327,0.0009572004618687568
M1,classical,51,0.11006218702290586,0.10997545559105172,0.19055432056805321,0.37273543811445287,False,0.5245083573740889,0.02450835737408885,0.013417185445438795
M1,classical,52,0.04852562171793795,0.048487382457324917,0.6642596979708993,0.7380663310787771,False,0.5081283446012905,0.008128344601290527,0.0
M1,classical,53,-0.009324211394590713,-0.009316863710276615,0.7399343403383328,0.8023384413307223,False,0.49378317073707856,0.006216829262921442,0.0
M1,classical,54,0.1101086765380194,0.11002190847140157,0.11921601277731145,0.2802339589187151,False,0.5291726309762382,0.029172630976238234,0.0019885619492052697
M1,classical,55,0.04820766601045331,0.04816967730595335,0.5140215950941882,0.6080972328618517,False,0.5122200444845736,0.012220044484573589,0.004246805348627092
M1,classical,56,0.015788094254426597,0.01577565288779584,0.6379952542751451,0.7177446610595383,False,0.491188971349292,0.008811028650707986,0.002489788398452486
M1,classical,57,0.01183986154683939,0.011830531474698461,0.803622895941409,0.8429058015986614,False,0.4953423330176837,0.004657666982316289,0.0
M1,classical,58,0.12507702690604663,0.12497846344906788,0.05680166924136017,0.14606143519206902,False,0.5356647360655377,0.03566473606553766,0.0
M1,classical,59,0.08505984978624141,0.08499282074779678,0.16321572576386367,0.3338503481533575,False,0.5261071593736923,0.026107159373692346,0.0
M1,classical,60,0.1475666063356632,0.14745032059386995,0.04548829495144575,0.12793582955094115,False,0.5374485234204673,0.03744852342046734,0.033889527266136366
M1,classical,61,0.2005917364031409,0.20043366568887522,0.0021657552646119843,0.019491797381507858,True,0.5574137285560131,0.05741372855601312,0.014530296491154449
M1,classical,62,0.10125427664271981,0.10117448603858843,0.5202609658929176,0.6080972328618517,False,0.5120394635424695,0.012039463542469542,0.0
M1,classical,63,0.12257536614647074,0.12247877405336871,0.12248465549806668,0.2802339589187151,False,0.5289171750093594,0.02891717500935942,0.0012296254683856755
M1,classical,64,0.026851930573605534,0.026830770659835947,0.7809604401146135,0.8367433286942287,False,0.5052082186350724,0.00520821863507237,5.804429541700351e-05
M1,classical,65,0.18777490972822689,0.18762693895617943,0.010042557112483133,0.045191507006174095,True,0.5481996960954877,0.04819969609548769,0.02159963969392842
M1,classical,66,0.0722105667159629,0.07215366319609216,0.20353802466324444,0.38163379624358335,False,0.5238080556717831,0.023808055671783124,0.018860980664483717
M1,classical,67,0.037106439677854805,0.03707719898464924,0.4605236157667112,0.5972607888547667,False,0.5138188464841772,0.013818846484177194,0.010422318967867827
M1,classical,68,0.03224174862436284,0.03221634141504498,0.8054433215276098,0.8429058015986614,False,0.5046136228500957,0.0046136228500957,0.0025424295235130234
M1,classical,69,0.020099156489729167,0.020083317910935053,0.7180160801629394,0.7880664294471286,False,0.49323702349754456,0.006762976502455442,0.0
M1,classical,70,0.03635085460039122,0.036322209324898394,0.5900754920600834,0.6808563369924039,False,0.510088308485102,0.010088308485102004,0.0
M1,classical,71,0.04651040528447032,0.046473754058871844,0.6234472989087614,0.7102564164783357,False,0.5091942126010263,0.009194212601026264,0.007004927347553425
M1,classical,72,0.1261083338361115,0.12600895768651646,0.1245484261860956,0.2802339589187151,False,0.5287586161333657,0.028758616133365722,0.0
M1,classical,73,0.10363723268203216,0.1035555642559628,0.16180024174542285,0.3338503481533575,False,0.5261952476381334,0.026195247638133412,0.0
M1,classical,74,0.2190530629651501,0.21888044431821144,0.005915187741468861,0.03131569980777632,True,0.5515338369045784,0.051533836904578356,0.022789851277910778
M1,classical,75,0.17835816039963953,0.17821761023383997,0.011302920149426814,0.048441086354686344,True,0.5474289237816292,0.04742892378162922,0.012027441902848546
M1,classical,76,0.08021749697308507,0.08015428381550187,0.3999385633998239,0.5453707682724872,False,0.5157611927151006,0.01576119271510057,0.0
M1,classical,77,0.08646132442349218,0.08639319099211039,0.3552054450007227,0.5052092070207747,False,0.5173115461692616,0.01731154616926156,0.0021098538504640274
M1,classical,78,0.08092217887869736,0.080858410416224,0.15060762480562323,0.32273062458347834,False,0.5269131669933272,0.026913166993327242,0.020545990907115286
M1,classical,79,0.020683339877199138,0.020667040949005917,0.4845938309080333,0.6059260865946065,False,0.5130877138893171,0.013087713889317065,0.0008097461431233466
M1,classical,80,0.09223368399417857,0.09216100181609017,0.31648744874346724,0.47473117311520086,False,0.5187561937060935,0.018756193706093494,0.0
M1,classical,81,0.08227616138934273,0.08221132595877587,0.2779299247306035,0.43883672325884765,False,0.5203153559866986,0.020315355986698647,0.019349438473511116
M1,classical,82,0.10470569198627662,0.10462318159070036,0.05540896576295286,0.14606143519206902,False,0.5358673390737518,0.035867339073751836,0.0
M1,classical,83,0.14807301760460123,0.14795633279955425,0.018447206350054004,0.06640994286019442,False,0.5441212094518708,0.04412120945187081,0.0
M1,classical,84,0.15980471259603574,0.15967878295648016,0.013974785297620742,0.054683942468950725,False,0.5460195115505737,0.04601951155057371,0.0
M1,classical,85,0.20747843864779678,0.20731494106020987,0.00014745469793974928,0.004423640938192478,True,0.5710586007179194,0.07105860071791936,0.0
M1,classical,86,0.1932741569621128,0.19312185266190626,0.006817474883540159,0.034087374417700794,True,0.5506573586733907,0.05065735867339072,0.004215872549157229
M1,classical,87,0.27692081802588653,0.27670259831113014,7.727402138681877e-05,0.0034773309624068446,True,0.5740051531634698,0.07400515316346978,0.0
M1,classical,88,0.1856345184332398,0.1854882343367597,0.0029615512778838793,0.022884453462150563,True,0.5556387500275276,0.055638750027527606,0.007068983341911306
M1,classical,89,0.22460258635543234,0.22442559456161404,0.0009306336552304447,0.01196528985296286,True,0.5619855094804995,0.06198550948049952,0.0
M2,slow5,0,0.19704983956573155,0.19689455994432437,0.022271432000471235,0.049465844908674415,True,0.5427954810720341,0.042795481072034125,0.0
M2,slow5,1,0.19592144606203485,0.19576705563960614,0.015966331921541038,0.03891220698988661,True,0.5451166068400538,0.04511660684005381,0.010102364210713866
M2,slow5,2,0.20361245202322292,0.20345200091839769,0.05800514317313781,0.0932225515282572,False,0.5354929639498778,0.035492963949877776,0.011396307555156637
M2,slow5,3,0.24804884710310438,0.24785337913848413,0.0036793563360503424,0.013797586260188783,True,0.5543790878460217,0.054379087846021745,0.003714138085158636
M2,slow5,4,0.27597613282575884,0.27575865754378426,0.0025029406482620937,0.012514703241310468,True,0.5565989121099342,0.056598912109934174,0.04643828049021126
M2,slow5,5,0.2688951068925254,0.2686832116152263,0.0004505642682381159,0.005091309222017657,True,0.5656896210002422,0.06568962100024223,0.008517587272147242
M2,slow5,6,0.24791248008294403,0.24771711957854456,0.01315467966546843,0.034821210879181136,True,0.5464247175670021,0.04642471756700206,0.02396676136451159
M2,slow5,7,0.2602119645524844,0.2600069117829395,0.002397993577669743,0.012514703241310468,True,0.5568411548371468,0.0568411548371468,0.0
M2,slow5,8,0.28068210119747394,0.28046091750858704,0.0006057418451138746,0.005451676606024872,True,0.5642009293311898,0.06420092933118982,0.008738126978313554
M2,slow5,9,0.35433414235708416,0.35405491923465937,1.0794187244403009e-05,0.0004857384259981354,True,0.5823911559382502,0.0823911559382502,0.038435350085118
M2,slow5,10,0.19637293504721573,0.19621818884150477,0.018168632964876207,0.04303097281154891,True,0.5442269153691999,0.04422691536919987,0.0
M2,slow5,11,0.17269604376281236,0.17255995546985506,0.034457359394018366,0.06470272193725805,False,0.5395934726596049,0.03959347265960489,0.0
M2,slow5,12,0.21004974179917746,0.20988421796797244,0.02625467765088271,0.05370274974044191,False,0.5416106939153031,0.04161069391530314,0.015880702565672644
M2,slow5,13,0.19981185938866555,0.19965440323469497,0.01589441566932927,0.03891220698988661,True,0.5451474377326081,0.0451474377326081,0.004107603916880365
M2,slow5,14,0.28856824782090484,0.2883408496744739,0.00032074620406339596,0.00481119306095094,True,0.5673632980246206,0.0673632980246206,0.03070434107052833
M2,slow5,15,0.28025790059611866,0.28003705118666544,0.0005223544787963037,0.005223544787963036,True,0.5649496795789382,0.06494967957893816,0.018736605962641484
M2,slow5,16,0.155780910046587,0.15565815125222404,0.06444637807545084,0.09830803435238263,False,0.5346208901319122,0.03462089013191216,0.0
M2,slow5,17,0.14098217835359808,0.14087108128633757,0.07303390438211432,0.10775494089164409,False,0.5335638309586205,0.03356383095862048,0.0035879807118148754
M2,slow5,18,0.14921560756261618,0.1490980223714715,0.03522703749917383,0.06470272193725805,False,0.5394261049571671,0.03942610495716714,0.0
M2,slow5,19,0.15356408420797343,0.15344307232128473,0.02578189383753101,0.05370274974044191,False,0.5417428263119646,0.041742826311964576,0.01838580464361761
M2,slow5,20,0.20151742991655938,0.20135862973538007,0.008523787712367304,0.026453134279760596,True,0.5492523508555573,0.04925235085555735,0.020359275853755632
M2,slow5,21,0.17947046489293234,0.1793290382066495,0.003599961137988275,0.013797586260188783,True,0.5545068158294612,0.05450681582946115,0.0
M2,slow5,22,0.15183132341741779,0.15171167698446475,0.21245816126321626,0.24204094321125902,False,0.5233455922834681,0.02334559228346811,0.0
M2,slow5,23,0.1808462897291064,0.1807037788624956,0.09467648785885004,0.13313881105150788,False,0.5312911537360434,0.03129115373604341,0.001933217942695853
M2,slow5,24,0.14250023062255454,0.14238793729661084,0.23445437370631772,0.25120111468534045,False,0.522262106630844,0.022262106630844047,0.006289871517810575
M2,slow5,25,0.20344072634450483,0.20328041056330348,0.02849309778113789,0.056986195562275785,False,0.5410116937171046,0.04101169371710456,0.031177860276352387
M2,slow5,26,0.1777019053629292,0.1775618723405786,0.034517596652878554,0.06470272193725805,False,0.5395802594199388,0.03958025941993881,0.018717314212548963
M2,slow5,27,0.2047242619978671,0.2045629347622502,0.002044569216069748,0.012514703241310468,True,0.5577352507212227,0.05773525072122265,0.0
M2,slow5,28,0.14927756748015153,0.1491599334632247,0.10209836250159827,0.13922503977490674,False,0.530608469686626,0.030608469686626005,0.0
M2,slow5,29,0.12438966760405515,0.12429164580137268,0.06319976350550627,0.09806859854302698,False,0.534783853421128,0.034783853421128,0.00038906852118780755
M2,slow5,30,0.13074623194246165,0.13064320102682536,0.1915924251200114,0.22688576658948717,False,0.5244511000022022,0.024451100002202186,0.007006855288345548
M2,slow5,31,0.17214874530612748,0.17201308829642997,0.07014574296932086,0.10521861445398129,False,0.5339073751899404,0.03390737518994036,0.03332294398650992
M2,slow5,32,0.08315248061699668,0.08308695462754277,0.2255958201983953,0.24462197370910332,False,0.5226893347133829,0.022689334713382858,0.0027902283909013725
M2,slow5,33,0.09887074450041361,0.0987928321722021,0.1968453970518066,0.2300790355150986,False,0.5241648131427691,0.02416481314276908,0.0066405418324098076
M2,slow5,34,0.05335154184101102,0.05330949964885892,0.6092094962869341,0.6092094962869341,False,0.5095729921381225,0.00957299213812246,0.015207548605113974
M2,slow5,35,0.09142993847646619,0.09135788966758009,0.313993535339245,0.3248208986268052,False,0.5188530907969786,0.01885309079697861,0.0
M2,slow5,36,0.25311623159309654,0.2529167704176883,0.002335148090532642,0.012514703241310468,True,0.5569909048866966,0.05699090488669656,0.006993365263757045
M2,slow5,37,0.25595367631300975,0.2557519791685551,0.000734587062505291,0.006010257784134198,True,0.563214340769451,0.06321434076945098,0.0
M2,slow5,38,0.22571534433808355,0.22553747566642232,0.0030118560601399206,0.013553352270629643,True,0.5555418529366425,0.05554185293664249,0.0
M2,slow5,39,0.21655896207504463,0.21638830883463878,0.006408798101207805,0.021362660337359354,True,0.5510405426237089,0.05104054262370894,0.0
M2,slow5,40,0.15843828130498505,0.1583134284434366,0.03624113695594118,0.06499714908564322,False,0.5392102887092867,0.03921028870928667,0.0
M2,slow5,41,0.22324452649435692,0.2230686048816742,0.0033152857362393714,0.013797586260188783,True,0.5549868968706644,0.05498689687066438,0.02619991047783299
M2,slow5,42,0.06732907588287322,0.0672760190854872,0.35398255127059175,0.3620276092540143,False,0.5173555903014821,0.01735559030148215,0.0
M2,slow5,43,0.09627329827508824,0.09619743279181393,0.292131322979883,0.30571882637429615,False,0.5197251646149442,0.019725164614944224,0.013424024160973325
M2,slow5,44,0.1209871429633467,0.12089180242515651,0.09702187820527824,0.13433798520730833,False,0.5310709330749411,0.03107093307494113,0.0
M2,slow5,45,0.07625010184763786,0.07619001508495257,0.47552482877707947,0.4808678043813163,False,0.5133607875090841,0.013360787509084093,0.0
M2,slow5,46,0.11789320325119794,0.11780030080576752,0.17713161181217119,0.21255793417460542,False,0.5252703208615033,0.02527032086150327,0.013312928992956774
M2,slow5,47,0.12041875218326677,0.1203238595495526,0.20095734365519757,0.23187385806368951,False,0.5239445924816667,0.023944592481666693,0.006025675808130293
M2,slow5,48,0.10653231966217534,0.10644836984368664,0.16067454251542101,0.19809190173134097,False,0.5262657182496862,0.026265718249686154,0.002273689548890623
M2,slow5,49,0.09857572933961783,0.09849804948986242,0.22272651268536958,0.24462197370910332,False,0.5228302759364883,0.022830275936488342,0.01164037792963768
M2,slow5,50,0.10620270140010941,0.10611901132808411,0.16744579662203107,0.20365029318895672,False,0.5258472989935916,0.025847298993591616,0.0007494578700548704
M2,slow5,51,0.1540331630462533,0.15391178151509,0.05628361850732525,0.09210046664835041,False,0.5357396110903125,0.03573961109031254,0.021618291337204054
M2,slow5,52,0.11168201561649106,0.11159400772396427,0.21829567469965605,0.24462197370910332,False,0.5230504965975908,0.02305049659759084,0.006494295695597563
M2,slow5,53,0.0982342608840806,0.09815685011900252,0.2908400324824597,0.30571882637429615,False,0.5197780175736086,0.01977801757360864,0.02257370167280226
M2,slow5,54,0.2226592147233871,0.2224837543492946,0.012888087092718605,0.034821210879181136,True,0.5465612543768856,0.04656125437688563,0.0
M2,slow5,55,0.20653316152672416,0.20637040883836583,0.011509403898643526,0.03237019846493491,True,0.5473100046246339,0.04731000462463386,0.0
M2,slow5,56,0.1547188357906887,0.15459691393427366,0.1272834914971756,0.16846344462861476,False,0.5285516087119293,0.0285516087119293,0.01746841078721384
M2,slow5,57,0.17203732030426808,0.17190175109993058,0.02601735733367328,0.05370274974044191,False,0.5416767601136339,0.04167676011363386,0.0031476919067465747
M2,slow5,58,0.13820872227949033,0.13809981075681146,0.061710537539343344,0.09743769085159476,False,0.5349820520161201,0.034982052016120146,0.010813032959210878
M2,slow5,59,0.17792009389221108,0.17777988893248514,0.022534440458396122,0.049465844908674415,True,0.5427117972208152,0.042711797220815195,0.0
M2,slow5,60,0.13399833172477021,0.13389273808274912,0.15678117865179295,0.19809190173134097,False,0.5265123653901209,0.026512365390120918,0.010576376816470834
M2,slow5,61,0.21884252811245397,0.2186700753716246,0.007985095666922107,0.02566637892939249,True,0.5496663656984297,0.04966636569842975,0.0032136050669064886
M2,slow5,62,0.14731161974729468,0.14719553494055923,0.1554081642927828,0.19809190173134097,False,0.5266004536545619,0.026600453654561873,0.0
M2,slow5,63,0.19960228457655815,0.1994449935721637,0.015997240651397827,0.03891220698988661,True,0.5451033936003876,0.04510339360038762,0.0
M2,slow5,64,0.09341602508329182,0.0933424111943373,0.15554505359918716,0.19809190173134097,False,0.5265916448281178,0.026591644828117822,0.003604299016292778
M2,slow5,65,0.2686129972393627,0.26840132427069496,0.00045256081973490286,0.005091309222017657,True,0.565667598934132,0.06566759893413199,0.013113600432734351
M2,slow5,66,0.12787809420273663,0.1277773234429236,0.04332349293907182,0.0735681955569144,False,0.5378317073707856,0.03783170737078556,0.0
M2,slow5,67,0.11280123097596045,0.11271234111703535,0.11129048329562378,0.149494679053823,False,0.5298156753066573,0.029815675306657297,0.0
M2,slow5,68,0.10987254419467049,0.1097859622055494,0.16004394287393586,0.19809190173134097,False,0.5263053579686846,0.026305357968684606,0.0035791859940468296
M2,slow5,69,0.08154938836675842,0.08148512564936933,0.22290507551611916,0.24462197370910332,False,0.5228214671100443,0.02282146711004429,0.0
M2,slow5,70,0.20066915752293008,0.20051102579911373,0.006000737313081722,0.021362660337359354,True,0.5514457486401374,0.0514457486401374,0.0
M2,slow5,71,0.21143289387031022,0.21126628008475443,0.0029457067199402417,0.013553352270629643,True,0.5556695809200819,0.055669580920081896,0.013765724202690066
M2,slow5,72,0.168502141573587,0.16836935816809168,0.0883943840380042,0.12627769148286316,False,0.5319033671739082,0.03190336717390818,0.0039850328875925545
M2,slow5,73,0.16252681604386646,0.16239874132673182,0.04902756671893424,0.08171261119822372,False,0.5368539276354908,0.03685392763549078,0.0
M2,slow5,74,0.18217788054444606,0.18203432035489173,0.04291081361628701,0.0735681955569144,False,0.5379065823955603,0.03790658239556033,0.02326056210748173
M2,slow5,75,0.19621109020590238,0.19605647153749742,0.009386399303565161,0.028159197910695485,True,0.5486357330044704,0.04863573300447044,0.01230966409420664
M2,slow5,76,0.16503213059410998,0.16490208163383094,0.036831717815197826,0.06499714908564322,False,0.5390869651390693,0.039086965139069285,0.008520705220011138
M2,slow5,77,0.18654641034477673,0.1863994076573498,0.011379008942484276,0.03237019846493491,True,0.5473848796494087,0.04738487964940874,0.0
M2,slow5,78,0.15944052571142625,0.15931488305917138,0.033486125522422035,0.06470272193725805,False,0.5398092889074853,0.03980928890748525,0.04127025406047746
M2,slow5,79,0.11541575771482047,0.11532480755113661,0.08019294059446079,0.11640910731453986,False,0.5327578233389856,0.03275782333898558,0.01883502667704451
M2,slow5,80,0.1937820678403913,0.1936293632952058,0.020697017733679646,0.047762348616183795,True,0.5433152018322359,0.04331520183223592,0.0
M2,slow5,81,0.22230583271762772,0.222130650816353,0.0016630786896299676,0.011513621697438237,True,0.5588759937457333,0.05887599374573327,0.00011721289356292353
M2,slow5,82,0.2464008105402031,0.24620664126475772,0.001197741660412317,0.008983062453092378,True,0.5606509722742189,0.060650972274218895,0.0
M2,slow5,83,0.2751019728638521,0.27488518643921545,0.00014801500435691062,0.002664270078424391,True,0.5710409830650311,0.07104098306503115,0.04396065706534591
M2,slow5,84,0.22943806475669545,0.22925726249920397,0.006309009702402926,0.021362660337359354,True,0.5511374397145941,0.05113743971459406,0.008053459636228277
M2,slow5,85,0.2735858028644656,0.27337021121524224,0.00013484845270255745,0.002664270078424391,True,0.571472615560792,0.07147261556079199,0.0
M2,slow5,86,0.2735424681105203,0.2733269106100392,0.0034930068736483614,0.013797586260188783,True,0.5546829923583431,0.05468299235834306,0.03920345293707239
M2,slow5,87,0.3554881182882181,0.3552079858072975,8.317451625169215e-06,0.0004857384259981354,True,0.5834438106983197,0.08344381069831974,0.04660725374683583
M2,slow5,88,0.25129623629640085,0.25109820931744387,0.0022454649779291413,0.012514703241310468,True,0.557211125547799,0.05721112554779895,0.020405681126495656
M2,slow5,89,0.27406100356933727,0.2738450374514733,0.00012373594574711501,0.002664270078424391,True,0.5718690127507764,0.0718690127507764,0.011250369328722698
M2,slow4,0,0.18461572129991055,0.1844702400380509,0.014214588559111703,0.03198282425800133,True,0.5459049968068004,0.04590499680680038,0.032912559888410575
M2,slow4,1,0.1900153576107205,0.189865621316307,0.011417223585728787,0.027040792703041862,True,0.5473628575832985,0.0473628575832985,0.021409617312902363
M2,slow4,2,0.19793931178419993,0.19778333123905872,0.02581318210552199,0.043021970175869985,True,0.5417340174855205,0.041734017485520525,0.00421083562850999
M2,slow4,3,0.2122436632023887,0.2120764105127099,0.0075350047302390885,0.021192200803797436,True,0.5500319319958599,0.05003193199585987,0.009477284762883897
M2,slow4,4,0.29538731921040373,0.2951545474852576,0.0004680066135067561,0.0038291450196007316,True,0.5655002312316941,0.06550023123169413,0.012980074513044837
M2,slow4,5,0.28420726332053287,0.28398330172611164,0.00015785235588561245,0.0023677853382841865,True,0.5707414829659319,0.07074148296593186,0.04241721625827011
M2,slow4,6,0.23514443404590984,0.2349591350435096,0.004687980854613353,0.015626602848711174,True,0.552943249135634,0.052943249135633974,0.007216194254435315
M2,slow4,7,0.21752937040268275,0.21735795245910303,0.004472153269142831,0.015626602848711174,True,0.553225131581845,0.05322513158184505,0.0
M2,slow4,8,0.2994160910439603,0.299180144557716,0.000133823828366924,0.0023677853382841865,True,0.5715078508665683,0.0715078508665683,0.016895783774666162
M2,slow4,9,0.32610013652788317,0.3258431624250243,2.93990501553406e-05,0.0013229572569903268,True,0.5782245810301923,0.07822458103019225,0.01969967409243001
M2,slow4,10,0.19722141513993066,0.19706600031318525,0.008348435729512693,0.021706845548469283,True,0.5493844832522187,0.04938448325221867,0.0025546376868739173
M2,slow4,11,0.15625480712485235,0.15613167488913537,0.031781880354434466,0.050966856767430624,False,0.5402012816842476,0.040201281684247636,0.01670775842940797
M2,slow4,12,0.2204991754602469,0.22032541724475418,0.005246469326763714,0.016282146186508077,True,0.5522649694994385,0.052264969499438485,0.019929793162117848
M2,slow4,13,0.1846909404985527,0.18454539996230482,0.00790752817008939,0.021565985918425606,True,0.5497280274835386,0.04972802748353855,0.0
M2,slow4,14,0.3094020765807417,0.3091582609175575,9.961186235747462e-05,0.002241266903043179,True,0.5728600057257373,0.07286000572573725,0.005777549272082849
M2,slow4,15,0.28219167670830536,0.2819693034406077,0.00022619483255120773,0.002908219275658385,True,0.5690457838754431,0.06904578387544313,0.032233369552503444
M2,slow4,16,0.167520560521211,0.16738855062324315,0.02365715795214665,0.04139939913579645,True,0.5423638485762734,0.0423638485762734,0.0
M2,slow4,17,0.15061937359175573,0.15050068220200652,0.03155788412712839,0.050966856767430624,False,0.5402541346429122,0.040254134642912165,0.010305208905789343
M2,slow4,18,0.15262344111440732,0.15250317047523126,0.025331886374362556,0.04301641082438925,True,0.541870554295404,0.04187055429540398,0.0
M2,slow4,19,0.15565347999569668,0.1555308216190255,0.02083956748091486,0.03990555475068803,True,0.5432667532867934,0.043266753286793413,0.0
M2,slow4,20,0.20593959684917557,0.20577731190287993,0.006754956611419765,0.019611164355734803,True,0.5507146160452774,0.05071461604527738,0.025179213171210524
M2,slow4,21,0.20366661092452248,0.20350611714128802,0.003223415837312225,0.013307539577380774,True,0.5551498601598802,0.055149860159880215,0.016953276791371152
M2,slow4,22,0.16823267082345153,0.16810009976685306,0.07862125493364021,0.09917938204368648,False,0.5329295954546456,0.03292959545464558,0.006381858912648308
M2,slow4,23,0.18696176394054098,0.18681443394531597,0.03263404818248406,0.050966856767430624,False,0.5400030830892554,0.040003083089255376,0.016296737023196117
M2,slow4,24,0.18598434617213225,0.1858377864036751,0.03713006931825768,0.05569510397738652,False,0.5390253033539607,0.039025303353960705,0.0011984473474389024
