subject,ablation,Q_across_node_var,Q_mean_cos,Q_eff_rank,Q_frac_var_sv1,Q_mean_pair_dist,Q_mean_norm,W1_across_node_var,W1_mean_cos,W1_eff_rank,W1_frac_var_sv1,W1_mean_pair_dist,W1_mean_norm,q_norm
CMU_b_0050645,1_raw_signed,7.656756088676242,0.9926909647650257,1.3501936359130056,0.9915278085074771,5.33140684787866,16.556347420304164,0.2937148168489206,0.9840580812959966,1.8789899155570946,0.9846139617987382,3.439473250964065,9.989020011727547,16.556347420304164
CMU_b_0050645,2_abs,6.636826633742399,0.9978772969368132,1.3624609935884804,0.9907507743661129,5.088496622324895,16.739135635301686,0.2556740059222269,0.9953241507365949,1.711141560138993,0.984668757737147,3.284698139877945,10.099027582878344,16.739135635301686
CMU_b_0050645,3_pos_only,7.102609932848751,0.9970712005330303,1.35650962869408,0.991124054443492,5.208433906966895,16.64603374973096,0.27306147055969726,0.9936668605497835,1.745864510287369,0.9848568834352431,3.361051536353076,10.042137408983416,16.64603374973096
CMU_b_0050645,4_all_ones,0.02710553459559543,0.9999953890165717,1.6494637996523207,0.9624453859638696,0.30842006046908604,35.05847485648903,0.0010879992910085151,0.9999923496731127,1.722189779369767,0.9482377500885105,0.20331381389039913,21.489604948005827,35.05847485648903
CMU_b_0050645,5_offdiag_only,7.1805213154342455,0.9919852665946522,1.333194894709927,0.9923664284664229,5.118411797993303,16.169434401439908,0.27383150793004263,0.9824035840244494,1.8669830366280464,0.985775669277191,3.2940099922602757,9.747899992660022,16.169434401439908
CMU_b_0050652,1_raw_signed,5.7578194804507445,0.9992210389279987,1.3964155402819134,0.9900754640822217,4.786285340230822,16.939809861026816,0.2090211510754617,0.9974269271954679,1.7137304025925864,0.9831764144807073,2.9965153390978667,10.080038133829268,16.939809861026816
CMU_b_0050652,2_abs,4.879754172076223,0.9992906009266407,1.4195399639753012,0.9884160969948655,4.441572495218546,17.25237607318891,0.17766495614940997,0.9981301939201622,1.738618746146213,0.9806044692515578,2.7850367199304364,10.270254413500211,17.25237607318891
CMU_b_0050652,3_pos_only,5.300782508421825,0.9992621007294618,1.407457007956551,0.989299262575366,4.611339086995834,17.096078092821056,0.19272782901364266,0.9978587125830307,1.7236151418439492,0.9819723796597103,2.8892653687287213,10.17499141854448,17.096078092821056
CMU_b_0050652,4_all_ones,0.02499110795342017,0.9999971667447951,1.8960062446068255,0.9145406364477696,0.3193067477956308,47.84789925189816,0.0009634905663221975,0.999994945939588,2.0149258440687343,0.8643320334794812,0.20785508538056174,29.162779311009736,47.84789925189816
CMU_b_0050652,5_offdiag_only,5.621921826784295,0.9994169962352727,1.3557334180711584,0.9923286738569772,4.711336189461952,16.412660321069602,0.20338522268693285,0.9972074781083305,1.640057002752682,0.9868634299880813,2.9419903360239625,9.754966965027732,16.412660321069602
CMU_b_0050655,1_raw_signed,11.615781010314045,0.9995084792645839,1.2103664790521687,0.998093443940959,5.792931834729182,29.15822640632291,0.43076043474896,0.9969308630789486,1.3865560990637116,0.9965291856138894,3.659202117211187,17.89111813503362,29.15822640632291
