file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Stanford_0051164,176,2.0,62,3.552713678800501e-15,4.2512961154288634e-16,3.655512107006534e-16,5.329070518200751e-15,4.678969204289137e-16,4.490235344039522e-16,7.105427357601002e-15,4.1733770086644726e-16,7.105427357601002e-16
Stanford_0051197,236,2.0,62,2.6645352591003757e-15,4.3716363151388544e-16,3.1250722174634037e-16,1.7763568394002505e-15,3.9528510782671814e-16,2.4671622769447924e-16,5.329070518200751e-15,4.621984363896099e-16,6.052771452771224e-16
Trinity_0050267,146,2.0,62,1.7763568394002505e-15,4.575728427056894e-16,2.401371282892931e-16,3.552713678800501e-15,3.854177097568905e-16,2.656311384843893e-16,5.329070518200751e-15,4.133368662507183e-16,7.302800339756585e-16
UCLA_1_0051219,116,3.0,62,2.6645352591003757e-15,4.6001352991038265e-16,2.1053118096595562e-16,3.552713678800501e-15,4.97317663080219e-16,3.0346096006420946e-16,3.552713678800501e-15,4.248075469059498e-16,5.526443500356335e-16
UCLA_1_0051264,116,3.0,62,1.7763568394002505e-15,4.789178299162963e-16,2.0970879354030734e-16,3.552713678800501e-15,5.565112827716687e-16,2.384923534379966e-16,5.329070518200751e-15,4.1649877960269133e-16,4.5395785895784175e-16
UCLA_2_0051308,116,3.0,62,1.7763568394002505e-15,5.21097839719861e-16,2.0148491928382471e-16,1.7763568394002505e-15,4.624481317380268e-16,2.1628789294549346e-16,5.329070518200751e-15,4.0576593952496357e-16,5.26327952414889e-16
UM_1_0050298,296,2.0,62,1.7763568394002505e-15,5.524853367388275e-16,3.281325828336574e-16,2.6645352591003757e-15,3.9790232104599065e-16,3.108624468950438e-16,5.329070518200751e-15,4.121783596421109e-16,7.56596431596403e-16
UM_1_0050338,296,2.0,62,2.6645352591003757e-15,4.040241466450543e-16,3.5115943075180877e-16,3.552713678800501e-15,4.0786470410064436e-16,3.273101954080091e-16,5.329070518200751e-15,4.995269983053122e-16,9.473903143468002e-16
UM_1_0050370,296,2.0,62,3.552713678800501e-15,4.539928130392762e-16,5.361966015226682e-16,3.552713678800501e-15,5.314659538994193e-16,3.980355140137598e-16,7.105427357601002e-15,4.1404429892185767e-16,8.552829226741946e-16
UM_2_0050415,296,2.0,62,2.6645352591003757e-15,5.44999933849987e-16,2.824900807101787e-16,3.552713678800501e-15,3.9422212269759323e-16,2.3438041630975528e-16,7.105427357601002e-15,4.769366860055985e-16,7.7633372981196135e-16
USM_0050466,236,2.0,60,1.7763568394002505e-15,4.892417715596026e-16,2.360251911610518e-16,1.7763568394002505e-15,4.1686369213815247e-16,2.4178190314058963e-16,7.105427357601002e-15,4.237794962914046e-16,9.539694137519865e-16
USM_0050511,236,2.0,62,3.552713678800501e-15,5.167709366800517e-16,5.345518266713717e-16,5.329070518200751e-15,4.542848062771425e-16,4.819190314298828e-16,1.0658141036401503e-14,4.730899292606604e-16,1.1908169923386865e-15
Yale_0050566,196,2.0,62,1.7763568394002505e-15,5.616203163529221e-16,3.0510573491550597e-16,1.7763568394002505e-15,4.653176219125827e-16,2.7385501274087196e-16,3.552713678800501e-15,4.4404791761451077e-16,4.917876805376619e-16
Yale_0050621,196,2.0,62,3.552713678800501e-15,4.338562663176489e-16,2.3438041630975528e-16,3.552713678800501e-15,3.972183750357136e-16,2.911251486794855e-16,3.552713678800501e-15,4.145849182710305e-16,4.852085811324758e-16
