file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
NYU_0051086,176,2.0,62,2.6645352591003757e-15,6.038708603225845e-16,3.782982157982015e-16,3.552713678800501e-15,4.407152086813748e-16,4.1119371282413205e-16,7.105427357601002e-15,4.737753825014455e-16,9.013366185104975e-16
NYU_0051124,176,2.0,62,3.552713678800501e-15,4.249244685446544e-16,3.2648780798236084e-16,3.552713678800501e-15,4.385907460422277e-16,3.5444898045440184e-16,1.0658141036401503e-14,4.750908932434509e-16,1.2500288869853615e-15
Olin_0050116,206,1.5,62,3.552713678800501e-15,5.354123803322405e-16,4.588921835117314e-16,3.552713678800501e-15,4.3291081245930855e-16,4.243519116345043e-16,5.329070518200751e-15,4.461240943875172e-16,7.960710280275196e-16
Pitt_0050015,196,1.5,62,2.6645352591003757e-15,4.755079646074938e-16,2.886579864025407e-16,1.7763568394002505e-15,4.2843016866016473e-16,2.5082816482272053e-16,7.105427357601002e-15,4.429819389874379e-16,8.15808326243078e-16
Pitt_0050050,196,1.5,62,3.552713678800501e-15,4.792591334256064e-16,2.7796694986911325e-16,3.552713678800501e-15,4.19972802624541e-16,3.4046839421838136e-16,5.329070518200751e-15,4.08803622972278e-16,7.56596431596403e-16
SBL_0051578,196,2.200000047683716,62,2.6645352591003757e-15,5.571555919643642e-16,2.619303950689721e-16,1.7763568394002505e-15,5.065983153659631e-16,1.8668194562215596e-16,5.329070518200751e-15,4.3667033032528526e-16,7.072531860575071e-16
SDSU_0050210,176,2.0,32,8.881784197001252e-16,4.165623772982867e-16,1.6828102697327605e-16,1.7763568394002505e-15,4.63027543537287e-16,1.9284985131451792e-16,5.329070518200751e-15,6.168114661323887e-16,5.394861512252612e-16
Stanford_0051186,236,2.0,62,3.552713678800501e-15,4.2814513188867866e-16,3.9968028886505636e-16,3.552713678800501e-15,3.6861103404882593e-16,3.865220900546841e-16,7.105427357601002e-15,6.037028332315026e-16,9.408112149416142e-16
Trinity_0050253,146,2.0,62,2.6645352591003757e-15,4.5244389258892e-16,3.4458033134662265e-16,2.6645352591003757e-15,4.474699577192423e-16,3.4540271877227093e-16,7.105427357601002e-15,4.3699857794664596e-16,7.894919286223335e-16
UCLA_1_0051207,116,3.0,62,3.552713678800501e-15,4.32608646435168e-16,4.268190739114491e-16,5.329070518200751e-15,5.656597241969987e-16,4.0954893797283555e-16,7.105427357601002e-15,4.116579060671228e-16,8.355456244586364e-16
UCLA_1_0051250,116,3.0,62,2.6645352591003757e-15,4.551174165401719e-16,2.2697892947892088e-16,1.7763568394002505e-15,4.1196222109536797e-16,2.5576248937661015e-16,5.329070518200751e-15,3.9409981046783003e-16,5.361966015226682e-16
UCLA_2_0051295,116,3.0,62,2.6645352591003757e-15,5.576839340242126e-16,2.903027612538372e-16,1.7763568394002505e-15,4.337323096383594e-16,3.026385726385612e-16,5.329070518200751e-15,4.3673319902369245e-16,5.164593033071099e-16
UM_1_0050287,296,2.0,62,3.552713678800501e-15,6.774856576370593e-16,3.2237587085411955e-16,2.6645352591003757e-15,4.1616210595359923e-16,2.92769923530782e-16,5.329070518200751e-15,4.474627119594087e-16,6.710681393289835e-16
UM_1_0050326,296,2.0,62,3.552713678800501e-15,5.537904329366567e-16,3.6349524213653274e-16,3.552713678800501e-15,4.188217845968433e-16,3.782982157982015e-16,7.105427357601002e-15,5.081603622341302e-16,9.671276125623585e-16
UM_1_0050359,296,2.0,62,3.552713678800501e-15,4.766333363411347e-16,6.398174171543494e-16,3.552713678800501e-15,4.371504446820364e-16,5.625129991434126e-16,1.4210854715202004e-14,6.844195293011158e-16,1.217133389959431e-15
UM_2_0050403,296,2.0,62,7.105427357601002e-15,4.609135642851906e-16,6.118562446823085e-16,5.329070518200751e-15,4.547824286644378e-16,4.704056074708071e-16,7.105427357601002e-15,3.904823262819264e-16,1.046076805424592e-15
USM_0050442,236,2.0,62,1.3322676295501878e-15,4.646237014722845e-16,2.0230730670947297e-16,1.7763568394002505e-15,4.2118278969171223e-16,2.401371282892931e-16,5.329070518200751e-15,3.559387090266356e-16,7.7633372981196135e-16
USM_0050498,236,2.0,62,1.7763568394002505e-15,4.49691775344204e-16,3.7912060322384977e-16,3.552713678800501e-15,4.983396661839279e-16,3.7007434154171886e-16,1.0658141036401503e-14,4.806188146701709e-16,1.2368706881749892e-15
Yale_0050555,196,2.0,62,2.6645352591003757e-15,4.445880250819148e-16,2.3561399744822767e-16,1.7763568394002505e-15,4.425858843565357e-16,2.705654630382789e-16,5.329070518200751e-15,3.802117346520725e-16,3.980355140137598e-16
Yale_0050609,196,2.0,62,3.552713678800501e-15,4.527029645474942e-16,3.6349524213653274e-16,3.552713678800501e-15,4.762123337408545e-16,3.1250722174634037e-16,7.105427357601002e-15,3.9027116923133055e-16,6.513308411134251e-16
