file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Stanford_0051173,176,2.0,62,1.7763568394002505e-15,4.2736811420325204e-16,3.009937977872647e-16,3.552713678800501e-15,4.872944364325837e-16,2.8454604927429937e-16,3.552713678800501e-15,4.725421966914826e-16,5.296175021174821e-16
Trinity_0050239,146,2.0,62,3.552713678800501e-15,3.9714497113813935e-16,3.7377508495713604e-16,3.552713678800501e-15,3.8751111789682633e-16,4.5395785895784175e-16,7.105427357601002e-15,3.9476447220402734e-16,8.454142735664155e-16
Trinity_0051136,146,2.0,62,7.105427357601002e-15,4.0913809316004404e-16,8.026501274327057e-16,7.105427357601002e-15,4.2147837753459603e-16,8.207426507969676e-16,1.4210854715202004e-14,4.521965043819652e-16,1.6776703483224587e-15
UCLA_1_0051229,116,3.0,62,1.7763568394002505e-15,4.1927929219410465e-16,2.088864061146591e-16,3.552713678800501e-15,5.784002632968457e-16,2.77144562443465e-16,5.329070518200751e-15,5.245443357214816e-16,5.065906541993307e-16
UCLA_1_0051274,116,3.0,62,3.552713678800501e-15,4.292963345419004e-16,5.115249787532203e-16,5.329070518200751e-15,5.341981647108144e-16,4.967220050915515e-16,1.0658141036401503e-14,4.148825496857256e-16,1.2039751911490587e-15
UM_1_0050272,296,2.0,62,3.552713678800501e-15,4.079163601793837e-16,4.0296983856764943e-16,2.6645352591003757e-15,3.558118816210829e-16,3.20731096002823e-16,1.0658141036401503e-14,4.318055791255488e-16,1.1316050976920115e-15
UM_1_0050311,296,2.0,62,5.329070518200751e-15,4.9892629174859005e-16,5.625129991434126e-16,7.105427357601002e-15,3.433559157035746e-16,4.736951571734001e-16,1.4210854715202004e-14,4.577904277239574e-16,1.111867799476453e-15
UM_1_0050347,296,2.0,62,3.552713678800501e-15,3.6980523509962417e-16,2.7591098130499263e-16,1.7763568394002505e-15,4.422052401280251e-16,2.450714528431827e-16,5.329070518200751e-15,4.459712150553608e-16,7.829128292171475e-16
UM_1_0050380,296,2.0,62,2.6645352591003757e-15,4.0518517166409243e-16,4.169504248036699e-16,3.552713678800501e-15,4.6147327181506825e-16,3.618504672852362e-16,7.105427357601002e-15,3.6894721568037386e-16,9.079157179156835e-16
UM_2_0050426,296,2.0,62,3.552713678800501e-15,5.933406552538794e-16,3.310109388234263e-16,3.552713678800501e-15,4.85311704738572e-16,3.297773576849539e-16,7.105427357601002e-15,4.964779036726116e-16,7.829128292171475e-16
USM_0050483,236,2.0,62,3.552713678800501e-15,4.590491905232476e-16,4.63826508065621e-16,3.552713678800501e-15,4.4249739204607565e-16,4.917876805376619e-16,1.0658141036401503e-14,4.955682664773062e-16,1.2368706881749892e-15
USM_0050524,236,2.0,62,3.552713678800501e-15,4.851867732680045e-16,4.2023997450626296e-16,2.6645352591003757e-15,4.0099774653290827e-16,2.993490229359681e-16,1.0658141036401503e-14,4.3586576469637507e-16,1.2960825828216642e-15
Yale_0050575,196,2.0,58,1.7763568394002505e-15,4.740810311146054e-16,2.409595157149414e-16,1.7763568394002505e-15,4.30830062953218e-16,2.1628789294549346e-16,5.329070518200751e-15,4.689967706855051e-16,5.921189464667501e-16
