file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Pitt_0050016,196,1.5,62,3.552713678800501e-15,4.814414650131153e-16,2.7591098130499263e-16,3.552713678800501e-15,3.9405986618649336e-16,2.722102378895754e-16,5.329070518200751e-15,4.94938314314886e-16,7.434382327860307e-16
Pitt_0050051,196,1.5,62,2.220446049250313e-15,6.251396702735018e-16,1.8832672047345247e-16,2.6645352591003757e-15,5.221149264959438e-16,2.680983007613341e-16,5.329070518200751e-15,5.878054121519859e-16,6.085666949797155e-16
SBL_0051579,196,2.200000047683716,62,3.552713678800501e-15,7.649350637982588e-16,2.907139549666614e-16,2.6645352591003757e-15,4.449576592137339e-16,2.92769923530782e-16,7.105427357601002e-15,4.057403027307632e-16,7.368591333808446e-16
SDSU_0050211,176,2.0,4,1.7763568394002505e-15,4.464208811701323e-16,3.20628297574617e-16,3.552713678800501e-15,4.355603496323881e-16,3.4293555649532615e-16,7.105427357601002e-15,4.3863430834548687e-16,8.598060535152601e-16
Stanford_0051187,236,2.0,62,5.329070518200751e-15,4.848676077514262e-16,5.345518266713717e-16,5.329070518200751e-15,4.558510005638477e-16,4.819190314298828e-16,8.881784197001252e-15,5.805992064315559e-16,9.34232115536428e-16
Trinity_0050254,146,2.0,62,3.552713678800501e-15,5.013828820418327e-16,3.7418627866996015e-16,3.552713678800501e-15,4.146742748920272e-16,3.898116397572772e-16,7.105427357601002e-15,5.27967907260248e-16,6.743576890315766e-16
UCLA_1_0051208,116,3.0,62,1.7763568394002505e-15,3.809341724171417e-16,2.594632327920273e-16,2.6645352591003757e-15,4.879956445983968e-16,3.64317629562181e-16,3.552713678800501e-15,3.4762803074623165e-16,4.67116057768214e-16
UCLA_1_0051251,116,3.0,62,7.105427357601002e-15,4.89914567437777e-16,4.802742565785862e-16,3.552713678800501e-15,4.362479713095652e-16,4.835638062811793e-16,7.105427357601002e-15,3.9847752620939005e-16,7.368591333808446e-16
UCLA_2_0051297,116,3.0,62,1.7763568394002505e-15,3.823417003399447e-16,3.1579677144893343e-16,3.552713678800501e-15,4.42978411931821e-16,3.2566542055671256e-16,7.105427357601002e-15,4.624588984839638e-16,7.960710280275196e-16
UM_1_0050288,296,2.0,62,3.552713678800501e-15,4.574480486568998e-16,4.621817332143244e-16,3.552713678800501e-15,4.312600684703783e-16,5.871846219128606e-16,7.105427357601002e-15,3.7513264575350826e-16,1.1447632965023837e-15
UM_1_0050327,296,2.0,62,1.7763568394002505e-15,4.216171949138466e-16,2.820788869973546e-16,3.552713678800501e-15,3.411120336740953e-16,3.2402064570541606e-16,1.0658141036401503e-14,5.424204556644533e-16,7.171218351652863e-16
UM_1_0050360,296,2.0,62,3.552713678800501e-15,4.595983082491522e-16,3.018161852129129e-16,1.7763568394002505e-15,4.318416813283674e-16,2.220446049250313e-16,3.552713678800501e-15,4.1327362565647634e-16,6.513308411134251e-16
UM_2_0050404,296,2.0,62,3.552713678800501e-15,4.773739983952447e-16,3.7007434154171886e-16,2.6645352591003757e-15,4.506579856226983e-16,3.001714103616164e-16,7.105427357601002e-15,4.430430254562419e-16,7.171218351652863e-16
USM_0050443,236,2.0,62,2.6645352591003757e-15,6.511320936516488e-16,2.722102378895754e-16,1.7763568394002505e-15,3.8937922326212175e-16,2.796117247204098e-16,7.105427357601002e-15,5.263104365501253e-16,1.046076805424592e-15
USM_0050499,236,2.0,62,2.6645352591003757e-15,4.580217456442593e-16,3.1579677144893343e-16,1.7763568394002505e-15,4.0842545453533015e-16,2.8454604927429937e-16,7.105427357601002e-15,4.535108363544017e-16,9.473903143468002e-16
Yale_0050556,196,2.0,62,2.6645352591003757e-15,5.507675935997272e-16,2.076528249761867e-16,1.7763568394002505e-15,3.261201242496695e-16,2.33558028884107e-16,3.552713678800501e-15,3.6892567616243876e-16,3.9310118945987024e-16
Yale_0050611,196,2.0,62,2.6645352591003757e-15,4.720974161811925e-16,3.20731096002823e-16,2.6645352591003757e-15,4.2442411644810837e-16,2.5822965165355493e-16,4.440892098500626e-15,6.436188324852101e-16,5.427757009278544e-16
