file_id,T,tr,min_valid_vox,OLD_max_abs,OLD_max_rel,OLD_mean_abs,M1_max_abs,M1_max_rel,M1_mean_abs,M2_max_abs,M2_max_rel,M2_mean_abs
Pitt_0050030,196,1.5,62,1.7763568394002505e-15,5.808510287707997e-16,2.4959458368424814e-16,1.7763568394002505e-15,4.2929201860260095e-16,2.434266779918862e-16,5.329070518200751e-15,5.030278515777105e-16,5.658025488460057e-16
SBL_0051559,196,2.200000047683716,62,2.6645352591003757e-15,5.95502242333901e-16,3.5115943075180877e-16,3.552713678800501e-15,5.423209544434562e-16,3.758310535212567e-16,7.105427357601002e-15,3.8700259900587833e-16,7.894919286223335e-16
SDSU_0050188,176,2.0,47,5.329070518200751e-15,5.134920194587867e-16,3.297773576849539e-16,5.329070518200751e-15,4.642158168484611e-16,3.4211316906967787e-16,5.329070518200751e-15,4.445714903362968e-16,5.26327952414889e-16
Stanford_0051166,236,2.0,62,5.329070518200751e-15,4.344251630523712e-16,5.871846219128606e-16,3.552713678800501e-15,4.356386919329578e-16,5.723816482511919e-16,1.0658141036401503e-14,6.075800508305753e-16,1.105288700071267e-15
Stanford_0051199,234,2.0,62,3.552713678800501e-15,6.657811527210484e-16,3.593833050082914e-16,3.552713678800501e-15,4.245457435230013e-16,3.602056924339397e-16,5.329070518200751e-15,5.161698157576306e-16,7.533068818938099e-16
Trinity_0050269,146,2.0,62,2.6645352591003757e-15,4.2482903415179533e-16,3.182639337258782e-16,3.552713678800501e-15,4.07547273472451e-16,3.7665344094690494e-16,7.105427357601002e-15,5.42765436515809e-16,6.217248937900876e-16
UCLA_1_0051221,116,3.0,62,1.7763568394002505e-15,4.381663091006671e-16,2.2697892947892088e-16,1.7763568394002505e-15,4.3083604302261743e-16,2.6892068818698234e-16,3.552713678800501e-15,3.9297085770543757e-16,5.394861512252612e-16
UCLA_1_0051266,116,3.0,62,3.552713678800501e-15,5.167335947635398e-16,3.6102807985958796e-16,1.7763568394002505e-15,3.544287001831872e-16,3.3388929481319524e-16,7.105427357601002e-15,4.438639683552384e-16,7.434382327860307e-16
UCLA_2_0051311,116,3.0,62,3.552713678800501e-15,5.506311828747416e-16,2.4671622769447924e-16,1.7763568394002505e-15,3.8834498372412665e-16,2.713878504639272e-16,3.552713678800501e-15,4.295137492959407e-16,5.658025488460057e-16
UM_1_0050301,296,2.0,61,2.6645352591003757e-15,5.957310561072844e-16,2.594632327920273e-16,5.329070518200751e-15,4.926568498436618e-16,2.1875505522243825e-16,3.552713678800501e-15,3.8408368087359117e-16,7.105427357601002e-16
UM_1_0050340,296,2.0,62,2.6645352591003757e-15,4.645060024878574e-16,2.500057773970723e-16,1.7763568394002505e-15,4.632179803931615e-16,2.2780131690456915e-16,3.552713678800501e-15,3.4435989099991434e-16,5.954084961693432e-16
UM_1_0050372,296,2.0,62,1.7763568394002505e-15,3.747592858664643e-16,2.606968139304997e-16,1.7763568394002505e-15,3.6202219452148764e-16,2.680983007613341e-16,5.329070518200751e-15,4.106746994155776e-16,6.513308411134251e-16
UM_2_0050417,296,2.0,62,1.7763568394002505e-15,4.4201997161095616e-16,2.2163341121220717e-16,1.7763568394002505e-15,5.467064959254816e-16,2.656311384843893e-16,3.552713678800501e-15,4.4021688810936764e-16,6.052771452771224e-16
USM_0050468,236,2.0,62,2.6645352591003757e-15,4.88515120756746e-16,2.524729396740171e-16,3.552713678800501e-15,3.798035990809106e-16,2.722102378895754e-16,5.329070518200751e-15,5.240686638031491e-16,6.97384536949728e-16
USM_0050515,236,2.0,62,2.6645352591003757e-15,4.849091740710146e-16,3.1497438402328515e-16,3.552713678800501e-15,4.045331210509131e-16,2.7796694986911325e-16,5.329070518200751e-15,4.3393118388884333e-16,6.908054375445419e-16
Yale_0050568,196,2.0,62,1.7763568394002505e-15,4.2155865578955445e-16,2.1957744264808652e-16,1.7763568394002505e-15,4.296371359792796e-16,2.2697892947892088e-16,3.552713678800501e-15,4.607584294347481e-16,4.588921835117314e-16
Yale_0050623,196,2.0,62,1.7763568394002505e-15,4.410183913224571e-16,1.8585955819650768e-16,2.6645352591003757e-15,4.286791972347156e-16,2.2615654205327265e-16,5.329070518200751e-15,3.8960559694782467e-16,4.276414613370973e-16
