unit,fold,fold_protocol,arm,arch,E,mode,control,alff_mode,seed,status,verdict,head,head_ema,probe_honest,probe_old_full,svm_tr_enc,svm_tr_full,fused_auc,alpha_selected,delta_vs_svm_tr_enc,delta_vs_svm_tr_full,movement_max,clip_rate,best_epoch,total_steps,ema_delta,ocread_entropy,n_tr_enc,n_tr_probe,policy_hash,wall_s,node
main_A4_signed_fused_s1,lab1,lab,A4,WGIN,signed,fused,,z,20260819,OK,UNDERFIT,0.5056043956043956,0.5084615384615385,0.540989010989011,0.629010989010989,0.794065934065934,0.7860439560439563,0.794065934065934,1.0,0.0,0.008021978021977683,0.00017584919987712055,0.0828125,1,1280,0.0028571428571428914,nan,610,153,798ed7790c1ddabc,917.5,node08.cognition.gla.alces.network
main_A4_signed_fused_s1,lab2,lab,A4,WGIN,signed,fused,,z,20260819,OK,OVERFIT,0.6435164835164835,0.5797802197802198,0.607912087912088,0.6249450549450549,0.7156043956043956,0.7224175824175824,0.7349450549450551,0.75,0.01934065934065954,0.012527472527472772,0.061824243515729904,0.07545731707317073,32,1312,-0.06373626373626373,nan,610,153,798ed7790c1ddabc,684.1,node08.cognition.gla.alces.network
main_A4_signed_fused_s1,loso0,loso,A4,WGIN,signed,fused,,z,20260819,OK,OVERFIT,0.3072916666666667,0.625,0.4479166666666667,0.33333333333333337,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.056394703686237335,0.0881578947368421,28,1520,0.3177083333333333,nan,740,186,798ed7790c1ddabc,1002.8,node08.cognition.gla.alces.network
main_A4_signed_fused_s1,loso1,loso,A4,WGIN,signed,fused,,z,20260819,OK,OVERFIT,0.494949494949495,0.5050505050505051,0.43434343434343436,0.4242424242424242,0.8080808080808081,0.8181818181818181,0.8080808080808081,1.0,0.0,-0.010101010101010055,0.04931851848959923,0.08421052631578947,26,1520,0.01010101010101011,nan,747,187,798ed7790c1ddabc,1008.1,node08.cognition.gla.alces.network
main_A4_signed_fused_s1,loso2,loso,A4,WGIN,signed,fused,,z,20260819,OK,OVERFIT,0.43796992481203006,0.575187969924812,0.4642857142857143,0.40037593984962405,0.6541353383458647,0.6936090225563909,0.6522556390977443,0.9,-0.00187969924812037,-0.041353383458646586,0.10858748853206635,0.08270676691729323,62,2128,0.13721804511278196,nan,725,182,798ed7790c1ddabc,797.0,node08.cognition.gla.alces.network
main_A4_signed_fused_s1,site0,site,A4,WGIN,signed,fused,,z,20260819,OK,OVERFIT,0.640989010989011,0.6642857142857143,0.5235164835164836,0.642967032967033,0.8221978021978023,0.8201098901098901,0.8221978021978023,1.0,0.0,0.002087912087912147,0.11030621081590652,0.0842013888888889,94,2304,0.023296703296703303,nan,610,153,798ed7790c1ddabc,618.8,node08.cognition.gla.alces.network
main_A4_signed_fused_s1,site1,site,A4,WGIN,signed,fused,,z,20260819,OK,OVERFIT,0.598814229249012,0.5391963109354414,0.5194334650856389,0.596947738252086,0.708498023715415,0.6982872200263504,0.7055335968379446,0.9,-0.0029644268774704496,0.007246376811594235,0.09213823825120926,0.08099489795918367,48,1568,-0.05961791831357055,nan,610,153,798ed7790c1ddabc,533.9,node08.cognition.gla.alces.network
main_A4_signed_fused_s1,site2,site,A4,WGIN,signed,fused,,z,20260819,OK,OVERFIT,0.5438076416337286,0.46563460693895475,0.6182476943346509,0.5721343873517787,0.7154150197628458,0.7221124286341678,0.7154150197628458,1.0,0.0,-0.006697408871321975,0.051309116184711456,0.07890625,28,1280,-0.07817303469477388,nan,610,153,798ed7790c1ddabc,804.7,node08.cognition.gla.alces.network
main_A4_signed_fused_s2,lab0,lab,A4,WGIN,signed,fused,,z,20260820,OK,OVERFIT,0.6648351648351648,0.49450549450549447,0.6173626373626374,0.6081318681318681,0.7318681318681318,0.749010989010989,0.7318681318681318,1.0,0.0,-0.017142857142857126,0.04776478186249733,0.0640625,28,1280,-0.17032967032967034,nan,610,153,798ed7790c1ddabc,779.5,node05.cognition.gla.alces.network
main_A4_signed_fused_s2,lab1,lab,A4,WGIN,signed,fused,,z,20260820,OK,OVERFIT,0.6305494505494506,0.6135164835164835,0.5714285714285714,0.6493406593406594,0.794065934065934,0.7860439560439563,0.794065934065934,1.0,0.0,0.008021978021977683,0.12080073356628418,0.07589285714285714,132,2912,-0.017032967032967083,nan,610,153,798ed7790c1ddabc,751.3,node05.cognition.gla.alces.network
main_A4_signed_fused_s2,lab2,lab,A4,WGIN,signed,fused,,z,20260820,OK,OVERFIT,0.5931868131868132,0.5530769230769231,0.6205494505494505,0.6203296703296705,0.7156043956043956,0.7224175824175824,0.7156043956043956,1.0,0.0,-0.006813186813186767,0.09754335880279541,0.07133838383838384,49,1584,-0.04010989010989008,nan,610,153,798ed7790c1ddabc,476.5,node05.cognition.gla.alces.network
main_A4_signed_fused_s2,loso0,loso,A4,WGIN,signed,fused,,z,20260820,OK,OVERFIT,0.390625,0.36458333333333337,0.36979166666666663,0.3177083333333333,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.10169942677021027,0.07759088442756376,47,1843,-0.02604166666666663,nan,740,186,798ed7790c1ddabc,926.0,node05.cognition.gla.alces.network
main_A4_signed_fused_s2,loso1,loso,A4,WGIN,signed,fused,,z,20260820,OK,OVERFIT,0.696969696969697,0.6464646464646464,0.6464646464646464,0.6767676767676767,0.8080808080808081,0.8181818181818181,0.8080808080808081,1.0,0.0,-0.010101010101010055,0.09789580851793289,0.07222844344904815,44,1786,-0.05050505050505061,nan,747,187,798ed7790c1ddabc,800.1,node05.cognition.gla.alces.network
main_A4_signed_fused_s2,loso2,loso,A4,WGIN,signed,fused,,z,20260820,OK,HEALTHY,0.4849624060150376,0.3101503759398496,0.5169172932330827,0.5657894736842105,0.6541353383458647,0.6936090225563909,0.6578947368421053,0.8,0.003759398496240629,-0.03571428571428559,0.010687053203582764,0.0756578947368421,11,1520,-0.17481203007518797,nan,725,182,798ed7790c1ddabc,1086.2,node05.cognition.gla.alces.network
main_A4_signed_fused_s2,site0,site,A4,WGIN,signed,fused,,z,20260820,OK,OVERFIT,0.6724175824175824,0.4998901098901099,0.49439560439560437,0.6868131868131869,0.8221978021978023,0.8201098901098901,0.8221978021978023,1.0,0.0,0.002087912087912147,0.06175195425748825,0.0625,32,1312,-0.17252747252747253,nan,610,153,798ed7790c1ddabc,585.0,node05.cognition.gla.alces.network
main_A4_signed_fused_s2,site1,site,A4,WGIN,signed,fused,,z,20260820,OK,OVERFIT,0.5523715415019763,0.5387571365832234,0.5575318401405357,0.5787220026350463,0.708498023715415,0.6982872200263504,0.6976284584980237,0.75,-0.010869565217391353,-0.0006587615283266679,0.04473726451396942,0.07109375,26,1280,-0.013614404918752876,nan,610,153,798ed7790c1ddabc,772.5,node05.cognition.gla.alces.network
main_A4_signed_fused_s2,site2,site,A4,WGIN,signed,fused,,z,20260820,OK,OVERFIT,0.4773825208607817,0.48792270531400966,0.563350900307422,0.5169082125603864,0.7154150197628458,0.7221124286341678,0.7178304787000439,0.9,0.0024154589371980784,-0.0042819499341238965,0.11478439718484879,0.08473557692307693,158,3328,0.010540184453227963,nan,610,153,798ed7790c1ddabc,766.0,node05.cognition.gla.alces.network
main_A4_signed_plain_s0,lab0,lab,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.6520879120879121,0.6061538461538463,0.5915384615384616,0.6249450549450549,0.7318681318681318,0.749010989010989,,,,,0.039179570972919464,0.06640625,25,1280,-0.04593406593406579,nan,610,153,798ed7790c1ddabc,897.7,node08.cognition.gla.alces.network
main_A4_signed_plain_s0,lab1,lab,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.625054945054945,0.5483516483516484,0.6481318681318681,0.652967032967033,0.794065934065934,0.7860439560439563,,,,,0.10200444608926773,0.07928240740740741,58,1728,-0.07670329670329656,nan,610,153,798ed7790c1ddabc,759.5,node08.cognition.gla.alces.network
main_A4_signed_plain_s0,lab2,lab,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.5875824175824176,0.5453846153846155,0.5374725274725275,0.5713186813186815,0.7156043956043956,0.7224175824175824,,,,,0.09841649234294891,0.07425742574257425,51,1616,-0.042197802197802114,nan,610,153,798ed7790c1ddabc,675.1,node08.cognition.gla.alces.network
main_A4_signed_plain_s0,loso0,loso,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.3125,0.2604166666666667,0.4322916666666667,0.328125,0.546875,0.5885416666666667,,,,,0.07710167020559311,0.07058823529411765,35,1615,-0.052083333333333315,nan,740,186,798ed7790c1ddabc,1112.9,node08.cognition.gla.alces.network
main_A4_signed_plain_s0,loso1,loso,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.8686868686868686,0.898989898989899,0.6767676767676767,0.8181818181818181,0.8080808080808081,0.8181818181818181,,,,,0.10696745663881302,0.07742914979757085,54,1976,0.030303030303030387,nan,747,187,798ed7790c1ddabc,863.1,node08.cognition.gla.alces.network
main_A4_signed_plain_s0,loso2,loso,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.6672932330827067,0.5018796992481203,0.5639097744360902,0.6654135338345865,0.6541353383458647,0.6936090225563909,,,,,0.06472750753164291,0.07863031071655041,33,1577,-0.16541353383458646,nan,725,182,798ed7790c1ddabc,1092.3,node08.cognition.gla.alces.network
main_A4_signed_plain_s0,site0,site,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.6153846153846153,0.6152747252747252,0.5002197802197803,0.6037362637362638,0.8221978021978023,0.8201098901098901,,,,,0.091133713722229,0.06823979591836735,48,1568,-0.00010989010989015391,nan,610,153,798ed7790c1ddabc,608.0,node08.cognition.gla.alces.network
main_A4_signed_plain_s0,site1,site,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.5244839701361441,0.5006587615283268,0.5211901624945103,0.5416117698726394,0.708498023715415,0.6982872200263504,,,,,0.053559813648462296,0.0671875,30,1280,-0.02382520860781734,nan,610,153,798ed7790c1ddabc,895.7,node08.cognition.gla.alces.network
main_A4_signed_plain_s0,site2,site,A4,WGIN,signed,plain,,z,20260818,OK,OVERFIT,0.590909090909091,0.479139218269653,0.562143170838823,0.6045234958278437,0.7154150197628458,0.7221124286341678,,,,,0.08816315233707428,0.06449468085106383,44,1504,-0.11176987263943805,nan,610,153,798ed7790c1ddabc,711.8,node08.cognition.gla.alces.network
main_A4_signed_plain_s1,lab0,lab,A4,WGIN,signed,plain,,z,20260819,OK,OVERFIT,0.6567032967032967,0.5517582417582418,0.5704395604395603,0.6502197802197802,0.7318681318681318,0.749010989010989,,,,,0.07577814161777496,0.08451704545454546,38,1408,-0.1049450549450549,nan,610,153,798ed7790c1ddabc,637.8,node06.cognition.gla.alces.network
main_A4_signed_plain_s1,lab1,lab,A4,WGIN,signed,plain,,z,20260819,OK,UNDERFIT,0.5056043956043956,0.5084615384615385,0.540989010989011,0.629010989010989,0.794065934065934,0.7860439560439563,,,,,0.00017584919987712055,0.0828125,1,1280,0.0028571428571428914,nan,610,153,798ed7790c1ddabc,1151.9,node06.cognition.gla.alces.network
main_A4_signed_plain_s1,lab2,lab,A4,WGIN,signed,plain,,z,20260819,OK,OVERFIT,0.6435164835164835,0.5797802197802198,0.607912087912088,0.6249450549450549,0.7156043956043956,0.7224175824175824,,,,,0.061824243515729904,0.07545731707317073,32,1312,-0.06373626373626373,nan,610,153,798ed7790c1ddabc,931.3,node06.cognition.gla.alces.network
main_A4_signed_plain_s1,loso0,loso,A4,WGIN,signed,plain,,z,20260819,OK,OVERFIT,0.3072916666666667,0.625,0.4479166666666667,0.33333333333333337,0.546875,0.5885416666666667,,,,,0.056394703686237335,0.0881578947368421,28,1520,0.3177083333333333,nan,740,186,798ed7790c1ddabc,1315.4,node06.cognition.gla.alces.network
main_A4_signed_plain_s1,loso1,loso,A4,WGIN,signed,plain,,z,20260819,OK,OVERFIT,0.494949494949495,0.5050505050505051,0.43434343434343436,0.4242424242424242,0.8080808080808081,0.8181818181818181,,,,,0.04931851848959923,0.08421052631578947,26,1520,0.01010101010101011,nan,747,187,798ed7790c1ddabc,1178.2,node06.cognition.gla.alces.network
main_A4_signed_plain_s1,loso2,loso,A4,WGIN,signed,plain,,z,20260819,OK,OVERFIT,0.43796992481203006,0.575187969924812,0.4642857142857143,0.40037593984962405,0.6541353383458647,0.6936090225563909,,,,,0.10858748853206635,0.08270676691729323,62,2128,0.13721804511278196,nan,725,182,798ed7790c1ddabc,979.2,node06.cognition.gla.alces.network
main_A4_signed_plain_s1,site0,site,A4,WGIN,signed,plain,,z,20260819,OK,OVERFIT,0.640989010989011,0.6642857142857143,0.5235164835164836,0.642967032967033,0.8221978021978023,0.8201098901098901,,,,,0.11030621081590652,0.0842013888888889,94,2304,0.023296703296703303,nan,610,153,798ed7790c1ddabc,719.1,node06.cognition.gla.alces.network
main_A4_signed_plain_s1,site1,site,A4,WGIN,signed,plain,,z,20260819,OK,OVERFIT,0.598814229249012,0.5391963109354414,0.5194334650856389,0.596947738252086,0.708498023715415,0.6982872200263504,,,,,0.09213823825120926,0.08099489795918367,48,1568,-0.05961791831357055,nan,610,153,798ed7790c1ddabc,650.9,node06.cognition.gla.alces.network
main_A4_signed_plain_s1,site2,site,A4,WGIN,signed,plain,,z,20260819,OK,OVERFIT,0.5438076416337286,0.46563460693895475,0.6182476943346509,0.5721343873517787,0.7154150197628458,0.7221124286341678,,,,,0.051309116184711456,0.07890625,28,1280,-0.07817303469477388,nan,610,153,798ed7790c1ddabc,974.1,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,lab0,lab,A4,WGIN,signed,plain,,z,20260820,OK,OVERFIT,0.6648351648351648,0.49450549450549447,0.6173626373626374,0.6081318681318681,0.7318681318681318,0.749010989010989,,,,,0.04776478186249733,0.0640625,28,1280,-0.17032967032967034,nan,610,153,798ed7790c1ddabc,922.2,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,lab1,lab,A4,WGIN,signed,plain,,z,20260820,OK,OVERFIT,0.6305494505494506,0.6135164835164835,0.5714285714285714,0.6493406593406594,0.794065934065934,0.7860439560439563,,,,,0.12080073356628418,0.07589285714285714,132,2912,-0.017032967032967083,nan,610,153,798ed7790c1ddabc,904.0,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,lab2,lab,A4,WGIN,signed,plain,,z,20260820,OK,OVERFIT,0.5931868131868132,0.5530769230769231,0.6205494505494505,0.6203296703296705,0.7156043956043956,0.7224175824175824,,,,,0.09754335880279541,0.07133838383838384,49,1584,-0.04010989010989008,nan,610,153,798ed7790c1ddabc,559.4,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,loso0,loso,A4,WGIN,signed,plain,,z,20260820,OK,OVERFIT,0.390625,0.36458333333333337,0.36979166666666663,0.3177083333333333,0.546875,0.5885416666666667,,,,,0.10169942677021027,0.07759088442756376,47,1843,-0.02604166666666663,nan,740,186,798ed7790c1ddabc,1071.5,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,loso1,loso,A4,WGIN,signed,plain,,z,20260820,OK,OVERFIT,0.696969696969697,0.6464646464646464,0.6464646464646464,0.6767676767676767,0.8080808080808081,0.8181818181818181,,,,,0.09789580851793289,0.07222844344904815,44,1786,-0.05050505050505061,nan,747,187,798ed7790c1ddabc,910.6,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,loso2,loso,A4,WGIN,signed,plain,,z,20260820,OK,HEALTHY,0.4849624060150376,0.3101503759398496,0.5169172932330827,0.5657894736842105,0.6541353383458647,0.6936090225563909,,,,,0.010687053203582764,0.0756578947368421,11,1520,-0.17481203007518797,nan,725,182,798ed7790c1ddabc,1369.8,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,site0,site,A4,WGIN,signed,plain,,z,20260820,OK,OVERFIT,0.6724175824175824,0.4998901098901099,0.49439560439560437,0.6868131868131869,0.8221978021978023,0.8201098901098901,,,,,0.06175195425748825,0.0625,32,1312,-0.17252747252747253,nan,610,153,798ed7790c1ddabc,752.0,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,site1,site,A4,WGIN,signed,plain,,z,20260820,OK,OVERFIT,0.5523715415019763,0.5387571365832234,0.5575318401405357,0.5787220026350463,0.708498023715415,0.6982872200263504,,,,,0.04473726451396942,0.07109375,26,1280,-0.013614404918752876,nan,610,153,798ed7790c1ddabc,901.1,node06.cognition.gla.alces.network
main_A4_signed_plain_s2,site2,site,A4,WGIN,signed,plain,,z,20260820,OK,OVERFIT,0.4773825208607817,0.48792270531400966,0.563350900307422,0.5169082125603864,0.7154150197628458,0.7221124286341678,,,,,0.11478439718484879,0.08473557692307693,158,3328,0.010540184453227963,nan,610,153,798ed7790c1ddabc,906.2,node06.cognition.gla.alces.network
main_A5_abs_fused_s0,lab0,lab,A5,BNT,abs,fused,,z,20260818,OK,OVERFIT,0.6638461538461539,0.5590109890109891,0.6836263736263737,0.6863736263736264,0.7318681318681318,0.749010989010989,0.7318681318681318,1.0,0.0,-0.017142857142857126,0.0912548080086708,0.07,50,1600,-0.10483516483516475,3.4616048336029053,610,153,798ed7790c1ddabc,270.4,node03.cognition.gla.alces.network
main_A5_abs_fused_s0,lab1,lab,A5,BNT,abs,fused,,z,20260818,OK,HEALTHY,0.684945054945055,0.4984615384615384,0.5316483516483517,0.724945054945055,0.794065934065934,0.7860439560439563,0.794065934065934,1.0,0.0,0.008021978021977683,0.02143748477101326,0.06640625,19,1280,-0.18648351648351658,3.4614810943603516,610,153,798ed7790c1ddabc,418.4,node03.cognition.gla.alces.network
main_A5_abs_fused_s0,lab2,lab,A5,BNT,abs,fused,,z,20260818,OK,OVERFIT,0.6412087912087913,0.5331868131868133,0.6252747252747253,0.6446153846153846,0.7156043956043956,0.7224175824175824,0.714065934065934,0.75,-0.0015384615384615996,-0.008351648351648366,0.04179646819829941,0.075,27,1280,-0.108021978021978,3.4622457027435303,610,153,798ed7790c1ddabc,355.9,node03.cognition.gla.alces.network
main_A5_abs_fused_s0,loso0,loso,A5,BNT,abs,fused,,z,20260818,OK,OVERFIT,0.4947916666666667,0.6145833333333333,0.453125,0.46354166666666663,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.04306374862790108,0.06184210526315789,26,1520,0.11979166666666657,3.461979866027832,740,186,798ed7790c1ddabc,473.7,node03.cognition.gla.alces.network
main_A5_abs_fused_s0,loso1,loso,A5,BNT,abs,fused,,z,20260818,OK,OVERFIT,0.7777777777777777,0.6868686868686869,0.6464646464646464,0.7070707070707071,0.8080808080808081,0.8181818181818181,0.797979797979798,0.9,-0.010101010101010055,-0.02020202020202011,0.07578384131193161,0.0647307924984876,37,1653,-0.09090909090909083,3.4620063304901123,747,187,798ed7790c1ddabc,380.8,node03.cognition.gla.alces.network
main_A5_abs_fused_s0,loso2,loso,A5,BNT,abs,fused,,z,20260818,OK,HEALTHY,0.5977443609022556,0.3966165413533835,0.6090225563909775,0.6729323308270676,0.6541353383458647,0.6936090225563909,0.6804511278195489,0.85,0.02631578947368418,-0.013157894736842035,0.025759369134902954,0.06842105263157895,20,1520,-0.2011278195488721,3.462446689605713,725,182,798ed7790c1ddabc,500.2,node03.cognition.gla.alces.network
main_A5_abs_fused_s0,site0,site,A5,BNT,abs,fused,,z,20260818,OK,OVERFIT,0.7605494505494506,0.5881318681318682,0.6381318681318682,0.757032967032967,0.8221978021978023,0.8201098901098901,0.8221978021978021,0.85,-1.1102230246251565e-16,0.002087912087912036,0.055280666798353195,0.07003012048192771,33,1328,-0.17241758241758232,3.4619088172912598,610,153,798ed7790c1ddabc,339.2,node03.cognition.gla.alces.network
main_A5_abs_fused_s0,site1,site,A5,BNT,abs,fused,,z,20260818,OK,OVERFIT,0.6711682037768995,0.5945322793148881,0.5946420729029425,0.674681598594642,0.708498023715415,0.6982872200263504,0.7119016249451032,0.8,0.0034036012296881912,0.013614404918752876,0.04941009357571602,0.06095679012345679,31,1296,-0.0766359244620114,3.461641788482666,610,153,798ed7790c1ddabc,349.6,node03.cognition.gla.alces.network
main_A5_abs_fused_s0,site2,site,A5,BNT,abs,fused,,z,20260818,OK,HEALTHY,0.5870663153271849,0.5039525691699606,0.5569828722002635,0.5835529205094422,0.7154150197628458,0.7221124286341678,0.7154150197628458,1.0,0.0,-0.006697408871321975,0.039422109723091125,0.0671875,26,1280,-0.08311374615722433,3.4618289470672607,610,153,798ed7790c1ddabc,358.7,node03.cognition.gla.alces.network
main_A5_abs_fused_s1,lab0,lab,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.6557142857142858,0.5849450549450549,0.6641758241758242,0.6642857142857143,0.7318681318681318,0.749010989010989,0.7318681318681318,1.0,0.0,-0.017142857142857126,0.0468406081199646,0.0765625,30,1280,-0.07076923076923092,3.4620521068573,610,153,798ed7790c1ddabc,318.1,node04.cognition.gla.alces.network
main_A5_abs_fused_s1,lab1,lab,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.7564835164835165,0.5652747252747252,0.7212087912087913,0.7618681318681318,0.794065934065934,0.7860439560439563,0.794065934065934,1.0,0.0,0.008021978021977683,0.035293158143758774,0.08125,25,1280,-0.1912087912087913,3.4617457389831543,610,153,798ed7790c1ddabc,355.3,node04.cognition.gla.alces.network
main_A5_abs_fused_s1,lab2,lab,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.6474725274725275,0.5462637362637364,0.6591208791208792,0.6603296703296703,0.7156043956043956,0.7224175824175824,0.7295604395604396,0.75,0.013956043956043995,0.0071428571428572285,0.0431777760386467,0.0703125,28,1280,-0.10120879120879112,3.4619972705841064,610,153,798ed7790c1ddabc,324.0,node04.cognition.gla.alces.network
main_A5_abs_fused_s1,loso0,loso,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.5208333333333334,0.6979166666666666,0.515625,0.5520833333333334,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.04851682484149933,0.07828947368421052,28,1520,0.17708333333333326,3.4618263244628906,740,186,798ed7790c1ddabc,411.9,node04.cognition.gla.alces.network
main_A5_abs_fused_s1,loso1,loso,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.7777777777777777,0.6161616161616161,0.7070707070707071,0.7878787878787878,0.8080808080808081,0.8181818181818181,0.797979797979798,0.85,-0.010101010101010055,-0.02020202020202011,0.031530145555734634,0.08157894736842106,21,1520,-0.16161616161616155,3.4618375301361084,747,187,798ed7790c1ddabc,476.2,node04.cognition.gla.alces.network
main_A5_abs_fused_s1,loso2,loso,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.5620300751879699,0.537593984962406,0.6766917293233082,0.5977443609022557,0.6541353383458647,0.6936090225563909,0.6541353383458647,0.95,0.0,-0.039473684210526216,0.050437603145837784,0.07434210526315789,30,1520,-0.024436090225563922,3.4620254039764404,725,182,798ed7790c1ddabc,398.3,node04.cognition.gla.alces.network
main_A5_abs_fused_s1,site0,site,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.7123076923076923,0.5949450549450549,0.5241758241758242,0.7262637362637363,0.8221978021978023,0.8201098901098901,0.8221978021978023,1.0,0.0,0.002087912087912147,0.04198576882481575,0.0703125,28,1280,-0.11736263736263741,3.4621546268463135,610,153,798ed7790c1ddabc,356.0,node04.cognition.gla.alces.network
main_A5_abs_fused_s1,site1,site,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.6327404479578393,0.5968379446640316,0.5512736056214316,0.6189064558629777,0.708498023715415,0.6982872200263504,0.7086078173034694,0.85,0.00010979358805440764,0.010320597277119092,0.07864489406347275,0.07236842105263158,45,1520,-0.03590250329380773,3.461963415145874,610,153,798ed7790c1ddabc,302.9,node04.cognition.gla.alces.network
main_A5_abs_fused_s1,site2,site,A5,BNT,abs,fused,,z,20260819,OK,OVERFIT,0.6361440491875274,0.5562143170838822,0.5756477821695213,0.6351559068950373,0.7154150197628458,0.7221124286341678,0.7131093544137023,0.95,-0.0023056653491435597,-0.009003074220465535,0.04603781923651695,0.0765625,30,1280,-0.07992973210364518,3.4617109298706055,610,153,798ed7790c1ddabc,322.0,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,lab0,lab,A5,BNT,abs,fused,,z,20260820,OK,OVERFIT,0.6761538461538461,0.55,0.6596703296703297,0.6781318681318681,0.7318681318681318,0.749010989010989,0.7318681318681318,1.0,0.0,-0.017142857142857126,0.03626082465052605,0.06640625,25,1280,-0.12615384615384606,3.4622161388397217,610,153,798ed7790c1ddabc,351.7,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,lab1,lab,A5,BNT,abs,fused,,z,20260820,OK,OVERFIT,0.7301098901098901,0.6051648351648351,0.6582417582417582,0.74,0.794065934065934,0.7860439560439563,0.794065934065934,1.0,0.0,0.008021978021977683,0.07092926651239395,0.07173295454545454,38,1408,-0.12494505494505503,3.462251663208008,610,153,798ed7790c1ddabc,279.0,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,lab2,lab,A5,BNT,abs,fused,,z,20260820,OK,OVERFIT,0.6279120879120879,0.5623076923076924,0.5864835164835165,0.6474725274725275,0.7156043956043956,0.7224175824175824,0.7160439560439561,0.9,0.0004395604395605046,-0.006373626373626262,0.05213676393032074,0.07317073170731707,32,1312,-0.06560439560439546,3.4619805812835693,610,153,798ed7790c1ddabc,293.2,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,loso0,loso,A5,BNT,abs,fused,,z,20260820,OK,OVERFIT,0.59375,0.5416666666666666,0.59375,0.578125,0.546875,0.5885416666666667,0.546875,1.0,0.0,-0.04166666666666674,0.042384691536426544,0.07236842105263158,25,1520,-0.05208333333333337,3.4617362022399902,740,186,798ed7790c1ddabc,429.4,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,loso1,loso,A5,BNT,abs,fused,,z,20260820,OK,OVERFIT,0.7676767676767676,0.8383838383838385,0.7373737373737373,0.7474747474747474,0.8080808080808081,0.8181818181818181,0.8080808080808081,1.0,0.0,-0.010101010101010055,0.03369414806365967,0.07039473684210526,22,1520,0.07070707070707083,3.4618544578552246,747,187,798ed7790c1ddabc,477.8,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,loso2,loso,A5,BNT,abs,fused,,z,20260820,OK,HEALTHY,0.5545112781954887,0.5206766917293232,0.6710526315789473,0.6071428571428571,0.6541353383458647,0.6936090225563909,0.6954887218045113,0.75,0.041353383458646586,0.00187969924812037,0.024875665083527565,0.060526315789473685,19,1520,-0.03383458646616555,3.4623544216156006,725,182,798ed7790c1ddabc,481.3,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,site0,site,A5,BNT,abs,fused,,z,20260820,OK,OVERFIT,0.7523076923076922,0.5917582417582417,0.5682417582417583,0.7496703296703296,0.8221978021978023,0.8201098901098901,0.8221978021978023,1.0,0.0,0.002087912087912147,0.033145513385534286,0.0671875,23,1280,-0.16054945054945058,3.462337017059326,610,153,798ed7790c1ddabc,366.7,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,site1,site,A5,BNT,abs,fused,,z,20260820,OK,OVERFIT,0.6298858146684234,0.5788317962231007,0.5634606938954765,0.613746157224418,0.708498023715415,0.6982872200263504,0.7089371980676328,0.95,0.0004391743522177416,0.010649978041282426,0.06730761379003525,0.0625,38,1408,-0.05105401844532276,3.4624061584472656,610,153,798ed7790c1ddabc,282.1,node04.cognition.gla.alces.network
main_A5_abs_fused_s2,site2,site,A5,BNT,abs,fused,,z,20260820,OK,OVERFIT,0.6800614844093105,0.6040843214756259,0.6011198945981554,0.682586736934563,0.7154150197628458,0.7221124286341678,0.7168423364075538,0.95,0.0014273166447079655,-0.005270092226614009,0.07241805642843246,0.07162921348314606,39,1424,-0.07597716293368462,3.4620909690856934,610,153,798ed7790c1ddabc,282.6,node04.cognition.gla.alces.network
