id,site,r_m1_old,r_m2_old,r_m1_m2
UCLA_1_0051279,UCLA_1,0.677879230687849,0.4868249102884623,0.7193979842026301
UCLA_1_0051280,UCLA_1,0.7505272187712385,0.6260850300417434,0.7966603684807602
UCLA_1_0051281,UCLA_1,0.7594804198194794,0.5832564036452197,0.7351830147061718
UCLA_1_0051282,UCLA_1,0.6848250165778983,0.572867761481225,0.7955430702410162
UCLA_2_0051291,UCLA_2,0.7024807785560503,0.4315946057686145,0.6529140643455139
UCLA_2_0051293,UCLA_2,0.6295818796258442,0.3646290700667146,0.6938749974291641
UCLA_2_0051294,UCLA_2,0.693922942247634,0.4934687350159759,0.7854628646220791
UCLA_2_0051295,UCLA_2,0.7957843390055104,0.6113305429293507,0.7960436703461742
UCLA_2_0051297,UCLA_2,0.5853082120493281,0.5158311694728521,0.7294224532479111
UCLA_2_0051298,UCLA_2,0.6753829132374043,0.5111456717670648,0.7315214833887675
UCLA_2_0051299,UCLA_2,0.6322454938241031,0.4778000424868608,0.7906559026720503
UCLA_2_0051301,UCLA_2,0.73051001119242,0.6106817562608498,0.8292043902787473
UCLA_2_0051302,UCLA_2,0.6646674874048156,0.5408767076265869,0.7768002459247365
UCLA_2_0051303,UCLA_2,0.7586354134122857,0.6262669176548346,0.7676199050945247
UCLA_2_0051304,UCLA_2,0.6974980598444822,0.4519012031412969,0.7317407875256909
UCLA_2_0051305,UCLA_2,0.669573966267514,0.5724863104528133,0.7322949342954688
UCLA_2_0051306,UCLA_2,0.7671679954754513,0.5846497988822078,0.7208205321032995
UCLA_2_0051307,UCLA_2,0.7515425970128592,0.6203796661115762,0.8180233880885291
UCLA_2_0051308,UCLA_2,0.6726014991323375,0.4481253916562919,0.7670630847693289
UCLA_2_0051309,UCLA_2,0.6739571459892825,0.6303966302346302,0.8387184613507858
UCLA_2_0051311,UCLA_2,0.6898649630289405,0.4043393807060269,0.6065600130337304
UCLA_2_0051312,UCLA_2,0.7833941555464525,0.489632085475379,0.6817651008663566
UCLA_2_0051313,UCLA_2,0.7104308849339864,0.4728443510361927,0.675895986536875
UCLA_2_0051314,UCLA_2,0.6823586020760875,0.5662290189190028,0.7794430917675382
UCLA_2_0051315,UCLA_2,0.5999472239327557,0.41049398917654895,0.7974852771662634
UCLA_2_0051316,UCLA_2,0.6899850801109165,0.536393954457831,0.7592346096274161
UCLA_2_0051317,UCLA_2,0.8285900083550157,0.6431848064316487,0.7738299973181972
UM_1_0050272,UM_1,0.8228604733310964,0.4777233449909625,0.6450582513566592
UM_1_0050273,UM_1,0.6529736198750276,0.5089600699609074,0.8275831003742508
UM_1_0050274,UM_1,0.7941187100821792,0.5912398444903534,0.6323537790786976
UM_1_0050275,UM_1,0.7207737045768946,0.6367979889542682,0.8182414142334383
UM_1_0050276,UM_1,0.8118335740537004,0.6727286682008843,0.8065747438344713
UM_1_0050277,UM_1,0.8390002496092814,0.41580567232284077,0.6274314971802244
UM_1_0050278,UM_1,0.8474695717536693,0.681426324896313,0.832282990974908
UM_1_0050280,UM_1,0.8545390236580087,0.7628017125818883,0.8703513020840672
UM_1_0050282,UM_1,0.6821151233261913,0.5668163538581753,0.7913661026527902
UM_1_0050283,UM_1,0.6462987268439996,0.5511380933871121,0.7561692755738842
UM_1_0050284,UM_1,0.7633150143580867,0.4572503523309947,0.6854419606698178
UM_1_0050285,UM_1,0.7368619033265413,0.4405016415255012,0.6507426124314196
UM_1_0050287,UM_1,0.8072372390743585,0.6548054303119606,0.7930002762089646
UM_1_0050288,UM_1,0.81029489613465,0.4920740240743877,0.662846789476764
UM_1_0050289,UM_1,0.7650376476239027,0.49621263021716516,0.6930194930675325
UM_1_0050290,UM_1,0.7211972645815984,0.5189971964426832,0.7836013663259355
UM_1_0050291,UM_1,0.7344230524980847,0.4879128231176084,0.7807875459057549
UM_1_0050292,UM_1,0.7822147257022529,0.4045569887690186,0.6080228813990272
UM_1_0050293,UM_1,0.7829567625133643,0.6149160167920241,0.7381964983488292
UM_1_0050294,UM_1,0.78267789503466,0.6781822935956527,0.8702625404751526
UM_1_0050295,UM_1,0.7766028519167448,0.5729299823050196,0.7996261417228522
UM_1_0050296,UM_1,0.7684717657137452,0.7358861143073474,0.8356479685576914
UM_1_0050297,UM_1,0.817888322145923,0.33571042105395954,0.49018254752607215
UM_1_0050298,UM_1,0.7117228756314226,0.5029560159300894,0.7281458158691801
UM_1_0050300,UM_1,0.7169157827094274,0.509356942054601,0.775099471365027
UM_1_0050301,UM_1,0.8046009236555396,0.6496990427699155,0.8278024163002744
UM_1_0050302,UM_1,0.7317953470529068,0.4337456067513594,0.6454858280140726
UM_1_0050304,UM_1,0.7488158684796007,0.3720647364569941,0.5335845872271073
UM_1_0050305,UM_1,0.7388766163467523,0.40604686517732863,0.7085737742848138
UM_1_0050306,UM_1,0.7141107466872884,0.3322208912543547,0.5772603439399742
UM_1_0050307,UM_1,0.72209483733737,0.5511234626620178,0.7739641191150773
UM_1_0050310,UM_1,0.7468967827439235,0.5737899578160817,0.7420379105193746
UM_1_0050311,UM_1,0.8971962061094018,0.7600144061716848,0.8623100434420206
UM_1_0050312,UM_1,0.7437242798446526,0.43807966502099704,0.7555876909872072
UM_1_0050314,UM_1,0.8226947926487965,0.6630345799650254,0.798434066713659
UM_1_0050315,UM_1,0.6800439459580188,0.47504801891836257,0.7339371752053453
UM_1_0050316,UM_1,0.6937437468222968,0.3269326144071907,0.5797298007418443
UM_1_0050318,UM_1,0.7426882423205152,0.49786362379193627,0.7127602100353979
UM_1_0050319,UM_1,0.8030862484160046,0.5702852315160983,0.7538710846224699
UM_1_0050320,UM_1,0.6808590183338211,0.5915222874725685,0.8428495070555754
UM_1_0050321,UM_1,0.6553352177522794,0.5974302126552,0.798839280156382
UM_1_0050322,UM_1,0.7863740838088022,0.3819182680479541,0.5661313021202717
UM_1_0050324,UM_1,0.6698892241273051,0.5771263345123752,0.7066179927842998
UM_1_0050325,UM_1,0.6725053662355815,0.4863615307411008,0.746692860073829
UM_1_0050326,UM_1,0.7866139968449174,0.45891836144647946,0.7455537155320607
UM_1_0050327,UM_1,0.8126991046083283,0.6156451109278375,0.8079085100896165
UM_1_0050329,UM_1,0.7361869445227582,0.5119641618712815,0.6405416928039068
UM_1_0050330,UM_1,0.6742019050420887,0.6191621053307158,0.8823319544305227
UM_1_0050331,UM_1,0.6933062709363595,0.5762669995050813,0.8223410315880684
UM_1_0050332,UM_1,0.7183887888057642,0.49796389481719244,0.7398138496740924
UM_1_0050333,UM_1,0.7782476560330023,0.4838201627857319,0.7056286382952798
UM_1_0050334,UM_1,0.677299316671661,0.4962772897085173,0.7279341825782029
UM_1_0050335,UM_1,0.662478859485811,0.593418963878855,0.683286008499383
UM_1_0050336,UM_1,0.7644194792457213,0.675877757030289,0.8173813319777861
UM_1_0050337,UM_1,0.7611728057537529,0.5908996951235244,0.8257550011480984
UM_1_0050338,UM_1,0.6438240418421717,0.5257211407839547,0.7394336880749948
UM_1_0050339,UM_1,0.8016915385845338,0.6313130890287331,0.769350414077962
UM_1_0050340,UM_1,0.8302071687483255,0.6381906081685452,0.7160114305500771
UM_1_0050341,UM_1,0.686333220744165,0.5447368059036112,0.8026244208838808
UM_1_0050342,UM_1,0.7594724887313035,0.4669840414024587,0.701376643466928
UM_1_0050343,UM_1,0.7596600162793052,0.5059176944582809,0.6817704733348763
UM_1_0050344,UM_1,0.7281124078134718,0.5419539534794849,0.750515492894961
UM_1_0050345,UM_1,0.655843821908128,0.6105827240893891,0.8724140906726153
UM_1_0050346,UM_1,0.7122691598887825,0.6385085519102836,0.863412730037467
UM_1_0050347,UM_1,0.7254336859315769,0.4566325558117684,0.6558073971728359
UM_1_0050348,UM_1,0.7113781333503164,0.5716094576882632,0.7512233769255405
UM_1_0050349,UM_1,0.773006651186595,0.6366477659425928,0.7884974041353648
UM_1_0050350,UM_1,0.7164769559668804,0.5682252679968574,0.7781732068371845
UM_1_0050351,UM_1,0.563605265576139,0.5045031121813023,0.800139060337755
UM_1_0050352,UM_1,0.6936905928743159,0.38637164728939294,0.6288077700528362
UM_1_0050353,UM_1,0.7212175504846571,0.7118545437627597,0.8231062179194313
UM_1_0050354,UM_1,0.7511196198796184,0.5271324838782903,0.7608907222002075
UM_1_0050355,UM_1,0.711609060882624,0.47172560629100097,0.7219755249740855
UM_1_0050356,UM_1,0.7002095335475781,0.5785871248956476,0.7213817839328246
UM_1_0050357,UM_1,0.6307146636146509,0.5989768034477069,0.7927286635892973
UM_1_0050358,UM_1,0.790275394975026,0.7189524694599818,0.863733582944883
UM_1_0050359,UM_1,0.7542630399634069,0.3991584036270335,0.5944691292773189
UM_1_0050360,UM_1,0.6708850712001125,0.641267749354112,0.8846038445090177
UM_1_0050361,UM_1,0.8722854539850229,0.7637218542754701,0.8730590339217683
UM_1_0050362,UM_1,0.7731107806719298,0.6417034239135706,0.8108940864077328
UM_1_0050363,UM_1,0.6615250331905993,0.24305201882695418,0.5851758453276913
UM_1_0050364,UM_1,0.6808664364703071,0.3206741585503182,0.6063551255551808
UM_1_0050365,UM_1,0.8298869905429529,0.7137389523671707,0.867338403038403
UM_1_0050366,UM_1,0.739475505288629,0.5387603408118685,0.7916876828008172
UM_1_0050367,UM_1,0.7445341592901122,0.562010906664453,0.7622459449546023
UM_1_0050368,UM_1,0.7558044353129711,0.5814827206272346,0.7953362697344677
UM_1_0050369,UM_1,0.751072134051985,0.6621771462061855,0.7965879859147302
UM_1_0050370,UM_1,0.7847159281878355,0.5764950006418169,0.7495304429973867
UM_1_0050371,UM_1,0.8130867856483069,0.5511080248494615,0.6541627819087918
UM_1_0050372,UM_1,0.7151725716883194,0.5628562834424272,0.6996494863417047
UM_1_0050373,UM_1,0.748276277396164,0.5757567545830398,0.7775671533495725
UM_1_0050374,UM_1,0.7646853610830535,0.639402122318958,0.8466317496609783
UM_1_0050375,UM_1,0.7476249547384307,0.6158436182854325,0.7450608603927246
UM_1_0050376,UM_1,0.8091516223532501,0.4407747290279187,0.6851718759553658
UM_1_0050377,UM_1,0.8437344788506377,0.756908306783742,0.8825911052760027
UM_1_0050379,UM_1,0.6222656785224794,0.4001332790060941,0.6046841744886325
UM_1_0050380,UM_1,0.8168871320649618,0.6425617852378547,0.7410739732470852
UM_1_0050381,UM_1,0.723096607804679,0.4117791253996421,0.6766927318431103
UM_2_0050382,UM_2,0.6720526723554433,0.5672033507338534,0.8402513587278073
UM_2_0050385,UM_2,0.8268724741466017,0.5633775461290512,0.7420048141478054
UM_2_0050386,UM_2,0.6556818978157523,0.4852249035777082,0.7162890435324464
UM_2_0050387,UM_2,0.7590606386925924,0.47356407496405145,0.6022840858888077
UM_2_0050388,UM_2,0.6878683727049124,0.5791213345084011,0.797845882508679
UM_2_0050390,UM_2,0.7587295681815522,0.486973262437122,0.7104845418914529
UM_2_0050391,UM_2,0.7120981524134337,0.5721476867986016,0.8358046181178778
UM_2_0050397,UM_2,0.6781950939850898,0.641081801191571,0.7678076491499846
UM_2_0050399,UM_2,0.878745237373269,0.7830955251184771,0.8616703763719162
UM_2_0050402,UM_2,0.699290858772353,0.7094662715596493,0.6694778441922793
UM_2_0050403,UM_2,0.8460483102574682,0.5343034381444497,0.6534172512595285
UM_2_0050404,UM_2,0.752897785147211,0.6385952812906954,0.8927747438815221
UM_2_0050405,UM_2,0.7400198078788083,0.6322312784657967,0.8165146073377905
UM_2_0050406,UM_2,0.8680629829496257,0.4865987749201748,0.642355603068495
UM_2_0050407,UM_2,0.7936817567801993,0.672967730976897,0.8671505747019913
UM_2_0050408,UM_2,0.8084965896331563,0.6614096725598231,0.7907331803298367
UM_2_0050410,UM_2,0.803620446945422,0.5385399363172273,0.6551867835279118
UM_2_0050411,UM_2,0.7570780037378411,0.4217175884699269,0.6253121933436708
UM_2_0050412,UM_2,0.7831833951293526,0.7107106847435576,0.8427725667756591
UM_2_0050413,UM_2,0.7774409659925771,0.48603570317819006,0.6207344590830776
UM_2_0050414,UM_2,0.7906702364541637,0.5659702724905651,0.774450590289301
UM_2_0050415,UM_2,0.8685888914941733,0.6777218847337562,0.7046877857899068
UM_2_0050416,UM_2,0.834354659937562,0.6812910435243856,0.8002663460920115
UM_2_0050417,UM_2,0.7081447526866647,0.510222475361007,0.7084521920036022
UM_2_0050418,UM_2,0.8167858504892674,0.7034354245001125,0.890878976635998
UM_2_0050419,UM_2,0.7824093233175065,0.6705075434979539,0.7691097673851472
UM_2_0050421,UM_2,0.7287410641785018,0.6067417215213503,0.843649577346433
UM_2_0050422,UM_2,0.7947848492906001,0.31800883781550965,0.5239704313589288
UM_2_0050424,UM_2,0.6988412248202636,0.6190593836388093,0.8890220434636018
UM_2_0050425,UM_2,0.7194391368911753,0.6709479689268731,0.8994439932020613
UM_2_0050426,UM_2,0.824388642947838,0.7368312527812622,0.8478462135380549
UM_2_0050427,UM_2,0.750856705571948,0.5361584606971256,0.7460289930925981
UM_2_0050428,UM_2,0.7841621515396211,0.6828447312334082,0.8923790220771878
USM_0050433,USM,0.8166340464098767,0.6155941746781128,0.7042945319691297
USM_0050434,USM,0.7688340027906557,0.5545988374302669,0.6371280296592692
USM_0050435,USM,0.7529489535542704,0.6517964252009827,0.8183468591410431
USM_0050436,USM,0.7588035159605474,0.6208015849902173,0.7879978860829484
USM_0050437,USM,0.8110899683653937,0.6894187417545371,0.8321122160453202
USM_0050438,USM,0.7553667726237531,0.6058070432283513,0.8095378716625573
USM_0050439,USM,0.7783885650108102,0.28141544458554946,0.35620290057544646
USM_0050440,USM,0.7476679881965311,0.2016185923811747,0.3206256724065941
USM_0050441,USM,0.636298503900446,0.4631746990934872,0.7535206496657744
USM_0050442,USM,0.7791840643246776,0.4172557207527069,0.6506948888525634
USM_0050443,USM,0.7900334740624051,0.50034939841694,0.6347933540061395
USM_0050444,USM,0.804259350843104,0.5153055049464785,0.7108010389016609
USM_0050445,USM,0.7835004667025841,0.6023735739538929,0.7992571065420532
USM_0050446,USM,0.6716350755639959,0.44961694372545535,0.6339643036636078
USM_0050447,USM,0.6670093787387784,0.46379419704858793,0.6905858103957999
USM_0050448,USM,0.7770047342652171,0.5634587969124887,0.768710342328761
USM_0050449,USM,0.733266269356992,0.5811315155237999,0.7618920516904398
USM_0050453,USM,0.704930577969107,0.5764668790494254,0.7769030085620179
USM_0050455,USM,0.6113762790052524,0.4202722555069691,0.6831124506494866
USM_0050463,USM,0.7744955318820059,0.5292160943499705,0.7088681078057077
USM_0050466,USM,0.7393530035546749,0.3176650503334442,0.5666695514302253
USM_0050467,USM,0.7323737262228646,0.611310467617193,0.8188399642142429
USM_0050468,USM,0.7856943924025377,0.664229561915837,0.8003464453805849
USM_0050469,USM,0.6943331531727532,0.4759170511454534,0.6494546533753831
USM_0050470,USM,0.7059013248192333,0.536753984646557,0.7436810774919835
USM_0050477,USM,0.696220092877197,0.5648846048536849,0.7865221771208882
USM_0050480,USM,0.6321568557527761,0.3107477550420707,0.511702448121937
USM_0050481,USM,0.7853536318225904,0.1887345972525937,0.39532036090081024
USM_0050482,USM,0.7571283190348997,0.49385079038947344,0.626073432135224
USM_0050483,USM,0.7361014382283493,0.44836997680852303,0.6222153170288788
USM_0050485,USM,0.7805003846137892,0.4945924089760264,0.722062575466634
USM_0050486,USM,0.6592174234955459,0.21614938008037038,0.4603741322804642
USM_0050487,USM,0.7270964852350997,0.5719978016357168,0.8274863605697311
USM_0050488,USM,0.6938366853242803,0.40852469525142204,0.6937144254112186
USM_0050490,USM,0.8414174599330094,0.7425241289066014,0.874798269479584
USM_0050491,USM,0.746303714600879,0.47567696032611373,0.6808789655112856
USM_0050492,USM,0.7610991008297093,0.5386063867716608,0.7345303404902013
USM_0050493,USM,0.7696574310936638,0.273562059345041,0.4257124454700366
USM_0050494,USM,0.7645878742578002,0.48171109667293227,0.6056055603108594
USM_0050496,USM,0.6332995258772143,0.29373961931586545,0.5460210209774735
USM_0050497,USM,0.609996829807673,0.5036182953428853,0.7157711015023175
USM_0050498,USM,0.6782681756901654,0.3241589611835852,0.47559215861413906
USM_0050499,USM,0.609489038615425,0.51701167626298,0.8171906860176094
USM_0050500,USM,0.8107330540266295,0.4586014401078023,0.5217604573888162
USM_0050501,USM,0.7783949752625031,0.41846894408383384,0.6920380615911779
USM_0050502,USM,0.7266120231236848,0.22103161701675061,0.37080086507088333
USM_0050503,USM,0.5866292656969831,0.38866296202998685,0.7220061286165764
USM_0050504,USM,0.7057557720607927,0.32804683262478335,0.6547228401957351
USM_0050505,USM,0.5710107970913592,0.3276684428127614,0.6075113059742778
USM_0050507,USM,0.8004163578300802,0.4990020757451294,0.747077391150132
USM_0050509,USM,0.7382564474745535,0.3505786020989721,0.6940180015593906
USM_0050510,USM,0.6358237272087954,0.3002615135080119,0.5654247589445424
USM_0050511,USM,0.7115079672614234,0.2792887976843211,0.5122153804310194
USM_0050514,USM,0.7147476868065894,0.5335434131294057,0.6649628320706175
USM_0050515,USM,0.7582208181971999,0.4404999649674328,0.6280484768652863
USM_0050516,USM,0.7163158413221172,0.6050726241645584,0.7978379961952211
USM_0050518,USM,0.7955563775702247,0.3995211720723013,0.5136446748968121
USM_0050519,USM,0.6767249062785339,0.3508540389560259,0.4548549556547027
USM_0050520,USM,0.7393553081089752,0.6481693648362331,0.8284120012746942
USM_0050521,USM,0.6717694100660855,0.5296700492486879,0.801370268825381
USM_0050523,USM,0.6725017144761551,0.40986563954849525,0.69419044639085
USM_0050524,USM,0.8077064793429377,0.3370428763271266,0.3663263212614645
USM_0050525,USM,0.772673279421299,0.45544949213018227,0.46690486827714833
USM_0050526,USM,0.8156887777198496,0.6281351985636853,0.6854349707836578
USM_0050527,USM,0.6366866006758592,0.45020918931033327,0.712970841427448
USM_0050528,USM,0.7282027859298099,0.480917958063296,0.7151868476380131
USM_0050529,USM,0.6621755995837504,0.3156002443849671,0.6319354889275011
USM_0050530,USM,0.8040979202058154,0.45076225455434055,0.5639505863378209
USM_0050532,USM,0.7908797102594124,0.3167413963030705,0.4251300212879677
Yale_0050551,YALE,0.7566334075227683,0.6977432567223838,0.8934916645443047
Yale_0050552,YALE,0.7584872702139891,0.6287621340419329,0.8314375482175365
Yale_0050553,YALE,0.7971533529483579,0.6849110637869303,0.815089163002685
Yale_0050554,YALE,0.9097055878810301,0.7998825557443553,0.8598073966547605
Yale_0050555,YALE,0.8209852442870028,0.6414008801291259,0.8054125608800199
Yale_0050556,YALE,0.8071990769965165,0.7778237571139193,0.8876929100396598
Yale_0050557,YALE,0.7650559591817842,0.746867635491608,0.9235546381553587
Yale_0050558,YALE,0.7139596043910339,0.7212711206965077,0.8858567691703143
Yale_0050559,YALE,0.7858072222724539,0.6679805613454979,0.7780758672784618
Yale_0050560,YALE,0.6711975989644858,0.580313750265699,0.8021362543263075
Yale_0050561,YALE,0.7512360655638455,0.6673605954181978,0.8301341910631957
Yale_0050562,YALE,0.7854534821981826,0.6872812357175506,0.8043091452035375
Yale_0050563,YALE,0.819478121415704,0.651429442522845,0.8224183438538968
Yale_0050564,YALE,0.7936762396162715,0.6109522403568717,0.7953716440765354
Yale_0050565,YALE,0.6723668957453618,0.5720099459264153,0.8400191093238248
Yale_0050566,YALE,0.8105693947849019,0.732975799587443,0.8548139051761068
Yale_0050567,YALE,0.7357554781048513,0.7155218921155692,0.9188073140412508
Yale_0050568,YALE,0.7202850607054639,0.6945613702883355,0.9284903631724286
Yale_0050569,YALE,0.7336428215302332,0.6176762223574939,0.8366111583290825
Yale_0050570,YALE,0.7699450557931273,0.6644047987498584,0.8277765399552899
Yale_0050571,YALE,0.654801140669851,0.566614380885654,0.8113805002345266
Yale_0050572,YALE,0.8942661396747233,0.7507769258220708,0.8366933644329781
Yale_0050573,YALE,0.7996631730101654,0.6819286487332435,0.8562330106982529
Yale_0050574,YALE,0.7885402227457617,0.6964939249792231,0.8834354704967053
Yale_0050575,YALE,0.8133071098562362,0.7266368619512941,0.8995647819066874
Yale_0050576,YALE,0.8542530455179743,0.7190136553715551,0.8295219994569532
Yale_0050577,YALE,0.7658826136866211,0.6709248293369138,0.8772498466406956
Yale_0050578,YALE,0.7805594250599988,0.5643962070875195,0.7530558710236348
Yale_0050601,YALE,0.7569343584634134,0.5864575849016647,0.791748777506575
Yale_0050602,YALE,0.7853000034743753,0.6285712566605368,0.7898095856990912
Yale_0050603,YALE,0.8207335205913261,0.7662928054394845,0.8897872015701095
Yale_0050604,YALE,0.727900225647307,0.7182862141196674,0.8898689662556467
Yale_0050605,YALE,0.7182775564817288,0.7116921958778694,0.8088234758961698
Yale_0050606,YALE,0.836619727773031,0.7394071162034752,0.9023432709738308
Yale_0050607,YALE,0.8576447214119801,0.7126820435092548,0.8097256428629218
Yale_0050608,YALE,0.8364168447422263,0.66210748134022,0.8692727973478731
Yale_0050609,YALE,0.8299267155019697,0.6958717647830308,0.7721789136126312
Yale_0050611,YALE,0.8869937357701217,0.7334198805595843,0.8352125107031727
Yale_0050612,YALE,0.8332211909317419,0.7261037196227416,0.8968210482673772
Yale_0050613,YALE,0.8954659064839163,0.8146148650333022,0.9095578022750239
Yale_0050614,YALE,0.787065975634501,0.617739550472726,0.8764737445351387
Yale_0050615,YALE,0.7741808316630279,0.47209680835962764,0.6850568175070485
Yale_0050616,YALE,0.7375109197360582,0.5913969112709588,0.7657759933067229
Yale_0050617,YALE,0.7835068604747266,0.6052227736698452,0.7895146649077233
Yale_0050618,YALE,0.781653620651043,0.6304387280306292,0.8308007152715268
Yale_0050619,YALE,0.8303984167985738,0.6657125077437769,0.8304183405412603
Yale_0050620,YALE,0.7713195587353632,0.6989377330459834,0.884053747491736
Yale_0050621,YALE,0.7854663744480768,0.7125613088039986,0.887366410419636
Yale_0050622,YALE,0.8917641430770471,0.8047234139522202,0.8704374057792934
Yale_0050623,YALE,0.7998087790251166,0.7247434424866707,0.8715958718893678
Yale_0050624,YALE,0.7402991295987635,0.6668419360578267,0.8897230719210873
Yale_0050625,YALE,0.7723769799949444,0.6433012905241698,0.8373555239202936
Yale_0050626,YALE,0.7904222438718681,0.5872944602177838,0.7735578001907935
Yale_0050627,YALE,0.747523010129434,0.6486895385414972,0.7820696977238152
Yale_0050628,YALE,0.7912494751050515,0.674236519089666,0.838268187670678
